tconst,director_id,target_rating,director_experience,director_quality,director_total_votes
tt31640177,nm0468106,8.0,2,8.050000190734863,45
tt31640201,nm0275908,7.0,1,7.0,103
tt31643812,nm12988734,7.6,1,7.599999904632568,33
tt31643923,nm3194693,7.8,1,7.800000190734863,17
tt31645722,nm3418008,6.6,1,6.599999904632568,15
tt31645789,nm6417610,3.3,8,4.125,6751
tt31646586,nm14529817,3.7,2,5.2500001192092896,59
tt31646764,nm5297902,5.1,1,5.099999904632568,198
tt31646879,nm15912128,7.4,1,7.400000095367432,1558
tt31647306,nm15912296,6.6,1,6.599999904632568,81
tt31647370,nm11554946,4.4,1,4.400000095367432,100
tt31647380,nm1249646,6.2,1,6.199999809265137,28
tt31647711,nm4183613,7.3,1,7.300000190734863,100
tt31647756,nm2648463,6.6,1,6.599999904632568,31
tt31648020,nm2602313,7.7,3,6.766666571299235,2772
tt31650799,nm15052550,8.0,2,8.150000095367432,37
tt31650799,nm13932191,8.0,1,8.0,9
tt3165210,nm3069725,7.1,1,7.099999904632568,304
tt3165210,nm2625253,7.1,2,6.599999904632568,316
tt3165282,nm0303847,2.8,1,2.799999952316284,233
tt31655124,nm5435868,6.9,2,7.200000047683716,71
tt31656529,nm6606865,7.5,1,7.5,36
tt31656936,nm4655257,8.5,1,8.5,9
tt31659167,nm5650996,7.2,1,7.199999809265137,282
tt31660693,nm1940999,7.5,2,6.900000095367432,489
tt31660727,nm8394843,4.2,3,4.666666666666667,268
tt31663450,nm3479619,7.2,2,6.8999998569488525,66
tt3166576,nm2116738,8.6,2,8.550000190734863,26
tt31668868,nm4328216,6.8,2,7.1000001430511475,113
tt31670558,nm5486153,6.9,1,6.900000095367432,12
tt31680243,nm8928141,6.0,2,6.650000095367432,812
tt31688642,nm7642859,5.8,2,5.900000095367432,188
tt31691318,nm7480173,3.9,4,5.850000023841858,836
tt31691323,nm3299132,8.7,1,8.699999809265137,66
tt31691389,nm0710277,7.0,1,7.0,1526
tt31691846,nm6086529,7.8,5,6.5,235
tt31702249,nm8211880,8.5,1,8.5,19
tt31702278,nm3025233,7.3,2,6.5,555
tt31702328,nm3805636,6.9,2,6.3500001430511475,602
tt31702438,nm15915382,5.5,1,5.5,3293
tt31702853,nm6245206,5.2,1,5.199999809265137,1154
tt31702998,nm2306220,7.2,1,7.199999809265137,20
tt31702998,nm1622561,7.2,1,7.199999809265137,20
tt31703444,nm5812828,3.2,2,3.6999999284744263,1405
tt31704401,nm12201758,5.3,9,6.122222264607747,1170
tt31704495,nm14182775,5.4,1,5.400000095367432,37
tt31704495,nm2427621,5.4,2,5.799999952316284,48
tt31704643,nm2652148,7.1,1,7.099999904632568,14
tt31704663,nm15917081,6.2,1,6.199999809265137,151
tt31704720,nm10991131,5.0,1,5.0,17
tt31707196,nm15917458,7.0,1,7.0,769
tt31709206,nm0096625,7.6,2,7.25,54
tt31709812,nm8662914,6.7,4,6.600000023841858,1805
tt31709867,nm6231543,7.4,1,7.400000095367432,6
tt31710037,nm2435887,6.8,3,6.4666666984558105,823
tt31710374,nm11243085,4.9,6,3.933333436648051,293
tt31710793,nm0912959,5.5,1,5.5,40
tt31710879,nm2747759,5.9,2,6.299999952316284,31
tt31710990,nm1633015,6.8,4,6.649999976158142,27687
tt31711040,nm2545337,7.8,2,7.400000095367432,16676
tt31711171,nm3184677,7.3,2,6.950000047683716,1033
tt31711509,nm15919604,7.3,1,7.300000190734863,2025
tt31711525,nm12201419,7.8,2,7.3500001430511475,4869
tt31711662,nm2415168,6.5,4,6.774999976158142,1521
tt31711851,nm15089337,5.4,1,5.400000095367432,9
tt3171196,nm0198257,2.5,1,2.5,212
tt3171196,nm0990600,2.5,1,2.5,212
tt31712109,nm5470530,7.7,1,7.699999809265137,3337
tt31712206,nm13529609,6.3,1,6.300000190734863,145
tt31712206,nm2776473,6.3,1,6.300000190734863,145
tt31712257,nm13590654,5.9,1,5.900000095367432,20
tt31712434,nm1436693,4.3,2,5.1000001430511475,56599
tt31712435,nm10230002,4.6,4,5.600000023841858,106
tt31712551,nm7634857,6.7,1,6.699999809265137,15
tt31712551,nm11705546,6.7,2,6.599999904632568,21
tt31712586,nm1330998,6.5,5,5.780000114440918,643
tt31712800,nm3275885,6.7,1,6.699999809265137,857
tt31712903,nm10278361,9.8,4,8.200000166893005,101
tt31712903,nm8681391,9.8,1,9.800000190734863,23
tt31713069,nm0698616,5.1,2,4.849999904632568,1231
tt3171604,nm15117922,6.7,1,6.699999809265137,27
tt31717063,nm1882817,4.1,2,4.299999952316284,442
tt31717063,nm3233064,4.1,1,4.099999904632568,362
tt31717063,nm2266967,4.1,1,4.099999904632568,362
tt31718545,nm3681157,7.7,1,7.699999809265137,13
tt31719063,nm15921610,7.0,1,7.0,2214
tt31719426,nm1419321,5.3,1,5.300000190734863,7
tt31719612,nm13569296,6.3,3,6.50000015894572,71
tt31719772,nm1048978,7.3,1,7.300000190734863,43
tt31719927,nm12203318,8.9,1,8.899999618530273,64
tt31720333,nm14340268,8.5,2,9.150000095367432,27
tt31720589,nm10324942,7.0,1,7.0,52
tt31720592,nm9951654,6.9,10,6.92000002861023,413
tt31720603,nm15269274,6.7,3,6.733333269755046,155
tt31720610,nm15922619,6.4,1,6.400000095367432,52
tt31720618,nm14705258,7.0,1,7.0,52
tt31721055,nm12440733,6.9,2,6.900000095367432,35
tt31721855,nm0351651,3.7,5,4.799999952316284,653
tt31721855,nm1855334,3.7,2,2.850000023841858,607
tt31722125,nm8240438,5.1,1,5.099999904632568,87
tt31722235,nm14556632,8.9,1,8.899999618530273,339
tt31722241,nm6030357,9.7,1,9.699999809265137,8
tt31722398,nm7273011,8.7,1,8.699999809265137,1070
tt31722467,nm1008134,7.4,1,7.400000095367432,21
tt31722474,nm8777849,7.9,2,7.75,174
tt31722548,nm0837521,6.3,1,6.300000190734863,16
tt31722804,nm0002752,5.3,2,5.650000095367432,193
tt31722804,nm1427379,5.3,2,5.650000095367432,193
tt31723041,nm0139743,6.7,1,6.699999809265137,2582
tt31723041,nm0458676,6.7,1,6.699999809265137,2582
tt31723264,nm4191661,6.0,1,6.0,7
tt31723358,nm5783069,3.9,2,4.299999952316284,1620
tt31723382,nm0107366,7.2,1,7.199999809265137,1378
tt31725592,nm0075008,7.7,1,7.699999809265137,10
tt31725814,nm6750640,7.8,3,7.700000127156575,64
tt31725949,nm0274842,5.3,7,4.399999959128244,2360
tt31727218,nm3747727,6.4,2,6.1000001430511475,513
tt31727239,nm0096539,6.1,3,5.600000063578288,515
tt31727584,nm15925888,6.5,1,6.5,29
tt31727846,nm4965529,7.6,1,7.599999904632568,38
tt31727884,nm0149131,4.7,7,3.514285683631897,4651
tt31728562,nm0826541,7.5,4,7.275000095367432,341
tt31729118,nm15926946,7.6,1,7.599999904632568,5
tt31729330,nm15927023,3.9,1,3.9000000953674316,24
tt31729526,nm10404944,6.6,2,5.849999904632568,1376
tt31729770,nm8092846,7.5,1,7.5,23
tt31734707,nm7648951,6.7,2,7.0,1291
tt31735255,nm2620778,6.7,1,6.699999809265137,62
tt31739491,nm2127736,4.9,3,5.4666666984558105,3663
tt31739498,nm3296450,8.6,3,7.233333428700765,84
tt31747163,nm1850516,6.1,2,6.6499998569488525,46588
tt31762027,nm3713130,7.4,5,7.579999923706055,759
tt31770649,nm9243419,8.2,1,8.199999809265137,18
tt31770649,nm10147485,8.2,1,8.199999809265137,18
tt31775030,nm13235466,7.0,1,7.0,36
tt31777553,nm0261629,4.8,4,5.149999976158142,5462
tt31777631,nm3345300,5.6,3,5.6333333651224775,2047
tt31777728,nm4408847,4.9,1,4.900000095367432,575
tt31777728,nm1234276,4.9,1,4.900000095367432,575
tt31777812,nm15929198,3.6,2,4.349999904632568,164
tt31777851,nm15929224,8.3,1,8.300000190734863,7
tt31777851,nm15487814,8.3,1,8.300000190734863,7
tt31777851,nm15929225,8.3,1,8.300000190734863,7
tt31778053,nm1943168,7.6,2,7.5,152
tt31778094,nm2246864,5.8,1,5.800000190734863,145
tt31778517,nm5642855,6.7,1,6.699999809265137,32
tt31778949,nm6066190,7.1,1,7.099999904632568,12
tt31778961,nm15390080,6.2,1,6.199999809265137,13
tt31778990,nm0103404,8.6,1,8.600000381469727,52
tt31779079,nm9780005,9.1,1,9.100000381469727,23
tt31779079,nm9780007,9.1,1,9.100000381469727,23
tt31779421,nm15930204,6.5,1,6.5,12
tt31788773,nm2034008,6.0,2,6.349999904632568,17746
tt31788773,nm7723029,6.0,1,6.0,1764
tt31788812,nm4148153,5.6,17,6.864705899182488,1506
tt31788923,nm15930543,7.8,1,7.800000190734863,12
tt31789137,nm4284649,8.9,1,8.899999618530273,853
tt31789358,nm8357249,7.3,1,7.300000190734863,804
tt31789358,nm1008111,7.3,1,7.300000190734863,804
tt31789905,nm10671606,8.0,1,8.0,7
tt31790421,nm7667743,7.7,1,7.699999809265137,18
tt31790495,nm4314219,7.4,1,7.400000095367432,5
tt31790495,nm9292851,7.4,1,7.400000095367432,5
tt31790689,nm15931942,4.9,1,4.900000095367432,126
tt31790823,nm2562640,6.2,1,6.199999809265137,848
tt31793979,nm1676423,6.4,1,6.400000095367432,12
tt31795447,nm0994538,5.6,1,5.599999904632568,205
tt31795651,nm9820958,5.2,1,5.199999809265137,52
tt31796256,nm3073146,6.2,4,7.125,15293
tt31797432,nm4261164,6.3,2,5.6000001430511475,10028
tt31797456,nm15934928,7.6,1,7.599999904632568,6
tt31797456,nm8483340,7.6,1,7.599999904632568,6
tt31797468,nm2896884,4.3,2,6.25,183
tt31797562,nm5351681,4.8,4,5.5000001192092896,931
tt31797833,nm0648902,3.6,1,3.5999999046325684,142
tt31798283,nm12466430,6.3,1,6.300000190734863,402
tt31798283,nm10723847,6.3,3,5.96666685740153,635
tt31798341,nm12429850,4.4,3,4.033333381017049,135
tt31798595,nm2209754,6.9,2,6.3500001430511475,31
tt31798595,nm1418449,6.9,2,6.3500001430511475,31
tt31798626,nm15936011,8.0,1,8.0,7
tt31800329,nm0027572,7.1,3,6.8666666348775225,297370
tt3180090,nm1561685,7.6,1,7.599999904632568,663
tt31801045,nm5171483,6.1,1,6.099999904632568,41
tt31804820,nm12549279,9.2,1,9.199999809265137,27
tt31804950,nm15937144,4.0,1,4.0,28
tt31804950,nm7911609,4.0,1,4.0,28
tt31805047,nm12032978,7.1,1,7.099999904632568,9
tt31805159,nm15937403,6.9,1,6.900000095367432,185
tt31805427,nm4174318,7.6,1,7.599999904632568,5
tt31805512,nm11874252,4.5,1,4.5,12
tt31805512,nm15952943,4.5,1,4.5,12
tt31805745,nm15839384,5.6,1,5.599999904632568,62
tt31805745,nm7755046,5.6,1,5.599999904632568,62
tt31805745,nm2941309,5.6,4,5.0249998569488525,373
tt31805808,nm3930738,5.6,11,5.145454450087114,1194
tt31806053,nm1712390,7.0,1,7.0,36
tt31807019,nm3713130,7.5,5,7.579999923706055,759
tt31807064,nm3442813,4.0,2,3.100000023841858,61
tt31807192,nm4191702,7.5,1,7.5,47
tt31807196,nm7698601,5.7,11,6.199999939311635,5827
tt31807232,nm7427686,6.9,2,7.150000095367432,100
tt31807233,nm5425877,7.6,2,7.5,3793
tt31807368,nm2582181,7.1,1,7.099999904632568,42
tt31807582,nm2861244,6.5,8,5.687500059604645,187
tt31807711,nm9529540,3.3,1,3.299999952316284,12
tt31809821,nm0327273,6.4,2,6.25,2816
tt31809858,nm9758083,5.4,2,6.799999952316284,18
tt31809858,nm9085025,5.4,1,5.400000095367432,12
tt31809920,nm3347804,6.6,2,6.849999904632568,39
tt31809941,nm1880926,6.2,4,6.549999952316284,1238
tt31810023,nm2199107,8.6,2,7.1000001430511475,55
tt31819475,nm9274671,6.8,1,6.800000190734863,10
tt31822168,nm16766716,8.9,2,8.849999904632568,17
tt31827834,nm12159573,5.8,1,5.800000190734863,104
tt31828346,nm1933648,5.1,1,5.099999904632568,1325
tt31828378,nm0836784,2.5,8,3.3875000178813934,8031
tt31828388,nm0010602,5.6,3,5.0,819
tt31828433,nm0867784,5.7,4,5.924999952316284,17269
tt31828532,nm2523083,6.0,2,6.400000095367432,3078
tt31828588,nm2310128,7.1,1,7.099999904632568,99
tt31828588,nm1217311,7.1,1,7.099999904632568,99
tt31828781,nm4034283,6.3,1,6.300000190734863,24
tt31829513,nm14003158,7.0,1,7.0,61
tt31830128,nm3095950,6.6,3,5.900000095367432,631
tt31830638,nm11121549,4.3,4,5.425000071525574,469
tt31831104,nm0679928,7.1,3,7.166666666666667,1227
tt3183382,nm5943467,5.8,1,5.800000190734863,18
tt31834717,nm1001617,7.0,1,7.0,27
tt31834725,nm1332684,7.1,1,7.099999904632568,831
tt31834771,nm15950879,7.8,1,7.800000190734863,518
tt31834771,nm15950669,7.8,1,7.800000190734863,518
tt31835273,nm7274535,7.3,1,7.300000190734863,24
tt31835273,nm15943937,7.3,1,7.300000190734863,24
tt31835725,nm8584662,7.4,2,8.000000238418579,377
tt31835921,nm1287099,9.2,1,9.199999809265137,38
tt31835921,nm9525996,9.2,1,9.199999809265137,38
tt31835921,nm15944798,9.2,1,9.199999809265137,38
tt31838402,nm5119542,8.9,1,8.899999618530273,835
tt31839336,nm0841772,7.6,1,7.599999904632568,111
tt31841162,nm15189007,8.0,1,8.0,103
tt31841259,nm4840971,4.9,1,4.900000095367432,52
tt31841581,nm10021724,5.7,9,5.599999957614475,1706
tt31841601,nm2108597,6.6,1,6.599999904632568,31
tt31841601,nm5518356,6.6,1,6.599999904632568,31
tt31841752,nm6148494,7.3,1,7.300000190734863,11
tt31841789,nm15946067,7.8,1,7.800000190734863,273
tt31841789,nm15946068,7.8,1,7.800000190734863,273
tt31841789,nm15946066,7.8,1,7.800000190734863,273
tt31842582,nm8772558,8.8,1,8.800000190734863,10
tt31842614,nm7575195,8.4,1,8.399999618530273,29
tt31842940,nm1700273,5.6,1,5.599999904632568,18
tt31842994,nm15576258,8.0,1,8.0,20
tt31843607,nm1720651,7.6,1,7.599999904632568,63
tt31843697,nm8015563,2.6,1,2.5999999046325684,48
tt31843697,nm15753838,2.6,1,2.5999999046325684,48
tt31843697,nm4664031,2.6,4,4.949999928474426,1417
tt31843865,nm7110182,6.6,1,6.599999904632568,535
tt31844258,nm10803649,5.3,4,6.400000095367432,46
tt31844525,nm0542498,7.7,6,6.383333285649617,46369
tt31844525,nm6464411,7.7,1,7.699999809265137,503
tt31844610,nm0718736,4.9,2,5.700000047683716,327
tt31844715,nm15947868,9.9,1,9.899999618530273,399
tt31844824,nm4341114,2.7,58,3.262068972505372,4984
tt31845145,nm8626497,8.0,2,7.799999952316284,32
tt31845255,nm2141029,5.8,1,5.800000190734863,1081
tt31845255,nm9725268,5.8,1,5.800000190734863,1081
tt31845319,nm0066525,6.4,1,6.400000095367432,5
tt31845993,nm12713288,7.4,1,7.400000095367432,48
tt31846898,nm4039344,4.8,3,5.366666793823242,979
tt31848163,nm1448482,6.4,5,4.000000023841858,1355
tt31848252,nm7419096,6.8,1,6.800000190734863,117
tt31848252,nm3967702,6.8,4,6.924999952316284,457
tt31848252,nm7384368,6.8,18,6.9277777671813965,2323
tt31848714,nm15948814,7.0,1,7.0,8
tt31849517,nm9261278,7.0,2,6.950000047683716,57
tt31849517,nm13462557,7.0,1,7.0,40
tt31849517,nm15949102,7.0,1,7.0,40
tt31850001,nm6330279,4.2,1,4.199999809265137,29
tt31850380,nm3462500,3.5,2,4.599999904632568,2166
tt31850430,nm9365840,5.3,1,5.300000190734863,13
tt31850446,nm0043429,3.2,1,3.200000047683716,66
tt31850657,nm3184549,8.6,4,6.550000071525574,885
tt31850699,nm3758453,8.7,2,7.199999809265137,816
tt31851178,nm1384079,5.5,6,5.166666666666667,838
tt31851190,nm1942836,6.6,2,5.549999952316284,1061
tt31851190,nm2206432,6.6,1,6.599999904632568,1010
tt31851272,nm0005389,3.1,6,5.533333381017049,500
tt31851557,nm5224796,9.0,6,7.333333333333333,735
tt31851580,nm12675888,8.1,12,8.325000087420145,4410
tt31851608,nm4776957,6.2,1,6.199999809265137,267
tt31851707,nm12321263,6.4,14,6.207142932074411,916
tt31851880,nm11397992,7.2,6,6.516666650772095,180
tt31851933,nm10821849,3.5,1,3.5,116
tt31852006,nm5581379,5.8,2,5.550000190734863,27
tt31852366,nm11366926,9.7,1,9.699999809265137,10
tt31852366,nm15834733,9.7,1,9.699999809265137,10
tt31852558,nm4247986,5.8,1,5.800000190734863,167
tt31852587,nm12200881,2.9,2,3.549999952316284,1259
tt31852634,nm7909983,7.2,1,7.199999809265137,140
tt31852716,nm3730725,7.3,2,7.300000190734863,4353
tt31852840,nm1414586,6.8,1,6.800000190734863,235
tt31852840,nm8955298,6.8,2,7.300000190734863,821
tt31852945,nm2105129,6.4,2,6.400000095367432,161
tt31853062,nm10655235,2.0,1,2.0,22
tt31853193,nm4571383,9.0,1,9.0,5515
tt31855362,nm7827932,7.1,1,7.099999904632568,33
tt31855783,nm15951715,8.5,1,8.5,607
tt31855783,nm15951720,8.5,1,8.5,607
tt31859960,nm3526488,7.0,5,6.500000095367431,715
tt31859966,nm3650433,5.5,2,5.700000047683716,363
tt31860482,nm0949774,7.7,3,7.733333269755046,584
tt31861434,nm15953354,3.0,1,3.0,10
tt31861645,nm15953475,7.7,1,7.699999809265137,6
tt31861930,nm6963836,6.6,19,6.168421017496209,749
tt31861930,nm12854687,6.6,3,6.9666666984558105,178
tt31862097,nm10699373,9.6,1,9.600000381469727,15
tt31862451,nm9443913,3.8,14,4.15714282648904,18766
tt31862737,nm5841520,9.5,4,8.475000023841858,288
tt31862737,nm5862650,9.5,4,8.475000023841858,288
tt31862921,nm8867797,6.6,1,6.599999904632568,191
tt31862960,nm10656041,7.4,2,7.700000047683716,225
tt31862997,nm1773597,4.6,1,4.599999904632568,305
tt31863037,nm15530348,6.8,1,6.800000190734863,6
tt31863174,nm9281236,7.5,2,6.150000095367432,53
tt31863351,nm0735083,4.6,4,4.924999952316284,5404
tt31863474,nm1081230,6.9,1,6.900000095367432,136
tt31863474,nm8477265,6.9,1,6.900000095367432,136
tt31863738,nm3511659,5.9,1,5.900000095367432,66
tt31864176,nm2744999,3.6,1,3.5999999046325684,17
tt31866790,nm15955536,3.0,2,3.299999952316284,36
tt31867857,nm5815849,7.8,3,7.666666666666667,65
tt31867857,nm11685397,7.8,1,7.800000190734863,43
tt31867917,nm12463893,4.3,3,5.866666793823242,539
tt31867917,nm15956041,4.3,1,4.300000190734863,189
tt31867935,nm15956044,8.1,1,8.100000381469727,44
tt31868763,nm4411379,6.2,2,6.5,51
tt31868785,nm0505660,6.8,3,7.300000031789144,1112
tt31869366,nm4696062,6.3,1,6.300000190734863,438
tt31869446,nm8051693,6.7,2,6.049999952316284,1897
tt31869564,nm15574236,5.6,1,5.599999904632568,5
tt31869595,nm4284665,6.9,2,5.650000095367432,27
tt31869664,nm0386185,5.7,1,5.699999809265137,1935
tt31869713,nm0959981,7.6,4,7.350000023841858,110
tt31869713,nm8453976,7.6,6,7.550000031789144,4675
tt31869723,nm0959981,7.8,4,7.350000023841858,110
tt31869723,nm8453976,7.8,6,7.550000031789144,4675
tt31869737,nm0959981,7.4,4,7.350000023841858,110
tt31869737,nm8453976,7.4,6,7.550000031789144,4675
tt31869744,nm0959981,6.6,4,7.350000023841858,110
tt31869744,nm8453976,6.6,6,7.550000031789144,4675
tt31869782,nm4874872,6.7,2,6.6499998569488525,627
tt31870180,nm4659475,8.5,1,8.5,30
tt31870180,nm8052212,8.5,1,8.5,30
tt31873958,nm10378928,8.4,1,8.399999618530273,8
tt31877214,nm14514707,4.7,2,4.349999904632568,13
tt31880002,nm13592377,4.0,1,4.0,6
tt31880002,nm14514707,4.0,2,4.349999904632568,13
tt31883260,nm7900893,5.3,1,5.300000190734863,40
tt31883677,nm10854762,6.8,1,6.800000190734863,46
tt31886939,nm1021652,7.3,1,7.300000190734863,26
tt31887018,nm0874093,6.5,4,6.574999928474426,1855
tt31887105,nm3618781,5.3,4,6.174999952316284,1468
tt31887611,nm11553476,8.1,1,8.100000381469727,171
tt31887940,nm10243526,3.8,2,4.649999976158142,17
tt31888812,nm6039993,5.9,1,5.900000095367432,33
tt31888816,nm2268805,5.7,6,5.683333317438762,5601
tt31888857,nm6316334,8.8,3,9.100000063578287,68
tt31889226,nm7230965,6.6,1,6.599999904632568,8
tt31889233,nm5755419,7.2,1,7.199999809265137,59
tt31889245,nm1350736,7.9,1,7.900000095367432,16
tt31890257,nm7383911,5.3,1,5.300000190734863,13
tt31890257,nm0726910,5.3,1,5.300000190734863,13
tt31890257,nm0752244,5.3,1,5.300000190734863,13
tt31893543,nm6197363,6.4,1,6.400000095367432,22
tt31893917,nm1644176,8.8,3,6.933333396911621,719
tt3189552,nm4092227,7.1,1,7.099999904632568,33
tt31896244,nm4283199,7.6,1,7.599999904632568,33
tt31897337,nm15964178,8.9,1,8.899999618530273,1024
tt31897608,nm0111306,7.3,4,7.450000047683716,42
tt31897731,nm10965591,9.0,1,9.0,5
tt31897917,nm1224082,7.1,1,7.099999904632568,2605
tt31898368,nm0646019,5.2,1,5.199999809265137,30
tt31898445,nm5484821,6.4,2,6.5,2758
tt31899561,nm3732238,6.2,1,6.199999809265137,38
tt31901170,nm0404797,7.8,1,7.800000190734863,35
tt31911908,nm0455262,3.8,1,3.799999952316284,53
tt31912070,nm4236045,5.4,1,5.400000095367432,118
tt31912070,nm4489667,5.4,1,5.400000095367432,118
tt31912621,nm5140001,7.2,2,6.1499998569488525,105
tt31912843,nm0700284,5.4,3,4.833333333333333,1084
tt31913142,nm5123449,5.1,1,5.099999904632568,264
tt31913143,nm5182031,6.1,3,5.066666603088379,1167
tt31913143,nm8449684,6.1,1,6.099999904632568,17
tt31913215,nm12284830,8.8,2,6.550000190734863,299
tt31913643,nm8451598,4.9,1,4.900000095367432,117
tt31913737,nm15947292,7.4,1,7.400000095367432,8
tt31913797,nm4979743,6.3,2,6.5,30
tt31913861,nm12821369,8.6,4,8.200000286102295,581
tt31913893,nm4433170,2.1,2,2.4499999284744263,93
tt31914130,nm15263512,8.5,1,8.5,9
tt31914155,nm11816882,8.0,1,8.0,70
tt31914240,nm7630832,5.2,5,6.8,7385
tt31916241,nm1336595,6.8,1,6.800000190734863,538
tt31917049,nm5370046,6.8,1,6.800000190734863,22
tt31917705,nm0491259,5.9,3,6.099999904632568,13637
tt31917779,nm4081331,6.1,1,6.099999904632568,33
tt31917839,nm0023207,4.1,1,4.099999904632568,182
tt31918070,nm2340040,5.6,8,4.387499928474426,6514
tt31918258,nm3394133,9.2,1,9.199999809265137,14
tt31918472,nm4886312,6.0,2,5.299999952316284,235
tt31918620,nm9862888,7.7,1,7.699999809265137,7
tt31918671,nm3930738,4.9,11,5.145454450087114,1194
tt31919760,nm15968849,3.5,1,3.5,50
tt31921115,nm14833565,7.8,1,7.800000190734863,6
tt31921115,nm15995193,7.8,1,7.800000190734863,6
tt31921289,nm4832054,7.1,2,7.3999998569488525,77
tt31921538,nm14554650,5.0,4,5.574999928474426,211
tt31921580,nm5130284,6.0,1,6.0,127
tt31921722,nm15969731,7.4,1,7.400000095367432,8
tt31922157,nm0970382,5.4,2,5.450000047683716,523
tt31922196,nm5412893,6.2,4,4.674999952316284,683
tt31922196,nm1409116,6.2,4,4.375,115
tt31922410,nm2799750,6.7,1,6.699999809265137,121
tt31922431,nm4156919,5.8,1,5.800000190734863,29
tt31922530,nm0550881,7.1,5,7.560000038146972,8853
tt31922530,nm0956890,7.1,4,7.274999976158142,16797
tt31923094,nm7604271,8.8,2,8.150000095367432,29
tt31923182,nm1097974,8.0,1,8.0,11
tt31923191,nm11502222,8.5,1,8.5,50
tt31923191,nm2097219,8.5,1,8.5,50
tt31923508,nm3439604,3.2,3,3.800000031789144,1937
tt31923872,nm5228909,4.6,1,4.599999904632568,167
tt31924252,nm2239528,5.6,6,5.099999984105428,1345
tt31924252,nm2591840,5.6,3,5.5333333015441895,869
tt31924527,nm1990197,6.7,1,6.699999809265137,118
tt31924746,nm4667770,7.7,1,7.699999809265137,57
tt31924746,nm12468433,7.7,1,7.699999809265137,57
tt31924840,nm11178366,3.8,2,4.199999928474426,544
tt31924961,nm0733185,7.9,1,7.900000095367432,72
tt31925219,nm14155258,8.0,1,8.0,6
tt31925259,nm2340040,3.8,8,4.387499928474426,6514
tt31925345,nm15978994,7.2,1,7.199999809265137,6
tt31925345,nm15672256,7.2,1,7.199999809265137,6
tt31925398,nm10734389,9.1,4,5.650000095367432,266
tt31925805,nm3898671,3.5,2,4.349999904632568,80
tt31926005,nm3170324,7.6,1,7.599999904632568,18
tt31926019,nm10767540,7.2,1,7.199999809265137,11
tt31926053,nm1905310,8.0,2,7.549999952316284,3566
tt31927963,nm15972580,7.8,1,7.800000190734863,9
tt31930051,nm4275695,6.5,1,6.5,12
tt31936557,nm0111588,6.3,1,6.300000190734863,77
tt31937069,nm1545643,8.4,1,8.399999618530273,87
tt31937670,nm8863569,8.4,1,8.399999618530273,26
tt31937788,nm9466130,9.1,2,7.650000095367432,657
tt31937790,nm0532263,6.7,1,6.699999809265137,19
tt31937790,nm1703978,6.7,1,6.699999809265137,19
tt31938105,nm0616673,7.0,1,7.0,252
tt31938528,nm15974651,5.0,1,5.0,6
tt31938694,nm4078209,6.0,23,4.991304314654807,7906
tt31938709,nm3504356,7.3,9,5.255555576748318,2033
tt31939123,nm0460176,6.0,3,4.900000015894572,77
tt31939190,nm3820149,8.6,2,7.900000095367432,25
tt31939333,nm1895237,6.6,1,6.599999904632568,26
tt31939360,nm0398575,5.2,1,5.199999809265137,120
tt31939390,nm9631346,7.1,1,7.099999904632568,2357
tt31939497,nm9631744,7.3,1,7.300000190734863,560
tt31939660,nm1823283,6.4,6,6.0333333015441895,794
tt31939928,nm9247428,6.2,1,6.199999809265137,17
tt31940224,nm10810250,6.1,1,6.099999904632568,21
tt31940684,nm5445919,7.5,1,7.5,331
tt31943592,nm1433566,6.5,1,6.5,203
tt31945132,nm5366274,8.7,4,7.549999952316284,48847
tt31945450,nm5555161,7.1,1,7.099999904632568,1036
tt31945966,nm2790548,7.2,5,5.979999923706055,557
tt31946179,nm3805989,8.5,1,8.5,17
tt31946256,nm15973777,4.6,1,4.599999904632568,45
tt31946349,nm3986947,8.1,1,8.100000381469727,9
tt31946425,nm0949774,8.3,3,7.733333269755046,584
tt31946465,nm8025530,9.3,2,8.0,45
tt31946502,nm10977492,3.3,19,4.984210503728766,1537
tt31946567,nm0401502,5.6,1,5.599999904632568,139
tt31946605,nm4176396,6.8,1,6.800000190734863,14
tt31946739,nm15978425,9.9,1,9.899999618530273,15
tt31947101,nm14666709,8.4,2,6.949999809265137,26
tt31947101,nm14756536,8.4,1,8.399999618530273,8
tt31947231,nm6914507,7.4,6,6.399999936421712,93
tt31947573,nm3765835,7.4,2,6.549999952316284,3082
tt31947583,nm7750147,5.5,1,5.5,10
tt31948043,nm15979103,8.1,1,8.100000381469727,2717
tt31948263,nm2837107,6.6,1,6.599999904632568,176
tt31948263,nm2771154,6.6,1,6.599999904632568,176
tt31948772,nm15725665,9.3,1,9.300000190734863,16
tt31948772,nm15979472,9.3,1,9.300000190734863,16
tt31951179,nm13671099,7.0,2,6.5,3243
tt3195192,nm0424787,6.3,1,6.300000190734863,224
tt31954861,nm8182901,8.8,1,8.800000190734863,20
tt31955111,nm3340768,6.3,2,4.900000095367432,36
tt31955898,nm9707592,5.0,1,5.0,9
tt31955992,nm5992377,5.6,8,6.312499940395355,952
tt31956123,nm0051466,3.6,7,4.000000034059797,5690
tt31956696,nm13866346,9.3,1,9.300000190734863,10
tt31956947,nm1096903,7.8,3,5.9666666984558105,355
tt31956993,nm2054346,6.6,2,6.349999904632568,1095
tt31957825,nm4093943,7.7,1,7.699999809265137,8
