actor,avg_movie_rating,avg_votes_per_movie,total_movies,rating_std_dev,high_rated_movie_count,career_span,recent_avg_rating,is_rating_std_dev_missing,is_recent_avg_rating_missing
nm0631942,6.185714244842529,41.142857142857146,9,1.1290535108153683,0,15,6.185714244842529,0,1
nm0398824,6.0083333651224775,4193.5,14,0.6082139812994491,0,24,6.0083333651224775,0,1
nm0407940,6.419999980926514,111.2,5,0.7981227414092525,0,7,6.419999980926514,0,1
nm3611962,4.900000095367432,110.66666666666669,3,0.4582576007119124,0,2,4.900000095367432,0,1
nm2499199,6.0333333015441895,28.33333333333333,18,0.838649732998958,0,31,6.0333333015441895,0,1
nm1554816,5.3666666348775225,93.33333333333331,3,0.6506408100241211,0,5,5.3666666348775225,0,1
nm0156884,5.541666666666667,281.9583333333333,29,0.7058246282166141,0,8,5.541666666666667,0,1
nm0045567,5.959999942779541,5993.4,11,1.3074147417917243,0,37,5.959999942779541,0,1
nm0031165,5.75,1063.5,3,1.2020813931472156,0,21,5.75,0,1
nm0269808,7.125,395.0,5,0.6551079637301701,0,49,7.125,0,1
nm0620703,4.400000015894572,483.3333333333333,4,1.1532562243221178,0,9,4.400000015894572,0,1
nm0297653,5.900000027247837,512.0,9,0.4082483099306791,0,37,5.900000027247837,0,1
nm0078846,7.25,51.25,4,0.822597635613677,1,12,7.25,0,1
nm1173853,5.950000047683716,81.0,3,0.2121318320510914,0,12,5.950000047683716,0,1
nm0241090,5.850000023841858,147.25,5,0.7325752638860425,0,42,5.850000023841858,0,1
nm0848234,5.478571380887713,41.35714285714285,51,0.8908411252530228,0,15,5.478571380887713,0,1
nm2207888,5.699999968210856,59.0,3,0.9848858334366364,0,11,5.699999968210856,0,1
nm0288575,5.512500047683716,196.5,9,0.8983119384977539,0,46,5.512500047683716,0,1
nm0847809,6.142857210976737,114.0,19,0.7345229094025079,0,10,6.142857210976737,0,1
nm0090434,6.163636337627064,3073.909090909091,30,0.8226238244451926,0,26,6.163636337627064,0,1
nm0634704,5.606249988079071,232.8125,27,1.0207636068756052,0,8,5.606249988079071,0,1
nm0725122,5.931034490979951,241.17241379310343,61,0.6623209909288399,0,19,5.931034490979951,0,1
nm0678689,5.950000047683716,62.0,8,0.9192386132376388,0,32,5.950000047683716,0,1
nm0000633,5.717647103702321,19083.0,17,0.635644643167734,0,38,5.717647103702321,0,1
nm0004878,5.149999976158142,652.1666666666666,6,1.4611639016715152,0,32,5.149999976158142,0,1
nm0867909,5.0,8.0,8,0.9384930852792726,0,2,5.0,1,1
nm0957878,6.150000095367432,20.5,5,0.2121321692258795,0,1,6.150000095367432,0,1
nm0099679,6.3,770.2,15,1.1095544145239014,0,9,6.3,0,1
nm0304813,5.664285693849836,623.3571428571429,17,0.8932285146770389,0,22,5.664285693849836,0,1
nm0791818,5.449999809265137,19.0,4,1.0606601717798212,0,21,5.449999809265137,0,1
nm0021597,5.511111047532824,5563.222222222223,10,1.282033974862045,0,34,5.511111047532824,0,1
nm0193515,4.263636350631714,347.8181818181818,11,0.4566677704320999,0,4,4.263636350631714,0,1
nm0237203,5.300000031789144,70.66666666666667,3,1.3076698033955527,0,5,5.300000031789144,0,1
nm0315728,6.274999976158142,6.0,4,0.4500000476837158,0,21,6.274999976158142,0,1
nm0771457,4.800000190734863,47.0,4,0.9384930852792726,0,18,4.800000190734863,1,1
nm0525806,6.300000190734863,174.0,3,1.3228756555322954,0,7,6.300000190734863,0,1
nm0951908,5.930769223433274,170.07692307692307,13,1.1664652490016738,0,33,5.930769223433274,0,1
nm0154989,6.200000047683716,776.7,12,0.9140872429580998,0,12,6.200000047683716,0,1
nm0841373,4.444444457689921,70.88888888888889,9,1.759340172173167,0,14,4.444444457689921,0,1
nm0655549,5.971428564616612,24.857142857142858,13,1.6377975845888222,0,41,5.971428564616612,0,1
nm1064766,5.3,74.8,6,0.8366599410446727,0,33,5.3,0,1
nm0520305,7.449999928474426,270.0,4,0.9110433003407872,1,13,7.449999928474426,0,1
nm0411941,5.333333253860474,269.0,3,2.722743464367887,1,3,5.333333253860474,0,1
nm0685781,6.225000023841858,127.25,5,1.123610376489571,0,12,6.225000023841858,0,1
nm0099694,6.25,58.75,8,1.4059396946772635,1,22,6.25,0,1
nm0038393,6.515384600712703,57.61538461538461,14,1.0953280851299916,1,63,6.515384600712703,0,1
nm0194029,4.27142858505249,364.4285714285714,12,0.863547580226984,0,31,4.27142858505249,0,1
nm0509358,3.975000023841858,3300.5,4,1.5966110643422642,0,13,3.975000023841858,0,1
nm0086458,6.371428489685059,32.42857142857143,7,2.362706237714135,2,5,6.371428489685059,0,1
nm0744699,6.25,304.5,3,0.3535533905932738,0,16,6.25,0,1
nm0523808,6.799999952316284,5737.0,3,0.9899495610961242,0,2,6.799999952316284,0,1
nm0089869,6.0,481.5,3,1.4142135623730951,0,17,6.0,0,1
nm1045451,7.399999856948851,53.5,3,1.1313707824635184,1,9,7.399999856948851,0,1
nm0302942,6.96666685740153,55.0,32,0.9865767271272676,1,9,6.96666685740153,0,1
nm0054982,5.333333333333333,3099.6666666666665,3,0.4041450586474933,0,10,5.333333333333333,0,1
nm12242491,5.800000190734863,259.0,3,0.9384930852792726,0,28,5.800000190734863,1,1
nm0581512,4.900000095367432,23.0,3,2.1213203435596424,0,1,4.900000095367432,0,1
nm0890959,5.833333333333333,31.0,7,0.305505015114083,0,6,5.833333333333333,0,1
nm0091605,5.839999961853027,43.4,17,0.7058485449390808,0,10,5.839999961853027,0,1
nm0044731,6.450000047683716,82.0,3,0.7778173918702447,0,28,6.450000047683716,0,1
nm0660556,6.72857141494751,43.71428571428572,7,0.3773340075970148,0,26,6.72857141494751,0,1
nm0789402,6.480000019073486,63.6,15,0.4919350432571367,0,39,6.480000019073486,0,1
nm0091592,6.333333333333333,22.0,3,0.2081666686661722,0,2,6.333333333333333,0,1
nm0503418,5.662500023841858,202.0625,19,0.9142391979569394,0,3,5.662500023841858,0,1
nm0788707,5.833333492279053,82.66666666666667,3,1.0503967020169456,0,12,5.833333492279053,0,1
nm0162780,7.633333365122477,1087.8333333333333,6,0.4926119898772474,3,8,7.633333365122477,0,1
nm0342147,4.6705881988301,95.88235294117646,40,0.8084888263937221,0,7,4.6705881988301,0,1
nm0176662,5.733333269755046,134.16666666666666,7,1.0230672897626678,0,6,5.733333269755046,0,1
nm0407323,6.4,53.8,9,0.7516648633248987,0,20,6.4,0,1
nm0667272,3.449999976158142,216.8,11,1.2176935863444929,0,28,3.449999976158142,0,1
nm0658176,6.000000095367431,29.6,13,0.9772408630225146,0,9,6.000000095367431,0,1
nm1260859,6.025000154972076,362.75,5,2.1360010953866526,1,25,6.025000154972076,0,1
nm0821598,6.400000042385525,5831.111111111111,9,1.036822010178567,0,8,6.400000042385525,0,1
nm0111653,5.1333333651224775,41.333333333333336,6,0.4041450783119134,0,14,5.1333333651224775,0,1
nm0758802,6.433333290947808,2536.777777777778,28,0.6595452262182783,0,10,6.433333290947808,0,1
nm0286294,4.839999961853027,1488.2,5,1.223928072854274,0,10,4.839999961853027,0,1
nm0103487,5.700000127156575,32.666666666666664,8,0.7549834498429394,0,15,5.700000127156575,0,1
nm0754916,6.299999952316284,119.5,5,1.2727920038309126,0,1,6.299999952316284,0,1
nm1283462,7.399999777475993,61.0,6,1.7320505322668156,2,14,7.399999777475993,0,1
nm0286988,6.049999952316284,9.75,10,0.6191392643830467,0,6,6.049999952316284,0,1
nm1015922,6.721428530556815,24.571428571428573,22,0.6670007949206794,0,21,6.721428530556815,0,1
nm0671302,7.025000095367432,830.0,4,1.0210288959465548,1,13,7.025000095367432,0,1
nm0474863,7.0333333015441895,20.666666666666668,4,0.4041452749562488,0,3,7.0333333015441895,0,1
nm0126000,4.649999976158142,105.0,3,1.343502783102004,0,10,4.649999976158142,0,1
nm0671915,6.99999984105428,56.66666666666666,7,0.2645751491292147,0,8,6.99999984105428,0,1
nm1328667,6.400000095367432,2713.0,3,0.9384930852792726,0,35,6.400000095367432,1,1
nm1922376,7.0,321.5,13,0.424264338451759,0,4,7.0,0,1
nm1982518,4.199999809265137,7.0,3,0.9384930852792726,0,4,4.199999809265137,1,1
nm3408233,4.900000095367432,134.0,5,0.9384930852792726,0,4,4.900000095367432,1,1
nm0526974,6.3833333651224775,14.833333333333334,7,0.6145459348862586,0,8,6.3833333651224775,0,1
nm0532610,6.387500047683716,560.5,36,1.011981813344926,0,24,6.387500047683716,0,1
nm1063015,5.425000011920929,147.125,83,1.0236489190530895,0,45,5.425000011920929,0,1
nm1097093,6.5,124.0,5,0.9384930852792726,0,7,6.5,1,1
nm11217463,9.0,110.0,3,0.9384930852792726,1,2,9.0,1,1
nm1421951,6.5,20.0,35,1.2727923410057007,0,13,6.5,0,1
nm2123763,7.25,17.0,20,0.7778177290450328,0,27,7.25,0,1
nm2144572,5.758333285649617,18.33333333333333,84,1.5957091812806166,0,19,5.758333285649617,0,1
nm3786928,7.199999809265137,130.0,50,0.9384930852792726,0,21,7.199999809265137,1,1
nm3865764,4.549999952316284,147.5,3,0.4949749491354561,0,3,4.549999952316284,0,1
nm0046104,5.0,12.0,4,0.9384930852792726,0,4,5.0,1,1
nm0052328,6.545454588803378,20.0,36,0.603926546952904,0,21,6.545454588803378,0,1
nm0067494,6.233333428700765,63.66666666666666,6,0.2886751345948127,0,3,6.233333428700765,0,1
nm0075396,5.349999904632568,49.5,10,0.494974611960668,0,18,5.349999904632568,0,1
nm0082235,5.528571333203997,12.142857142857142,73,1.4174088320124263,0,25,5.528571333203997,0,1
nm0113762,6.549999952316284,93.5,3,0.6363961705028504,0,7,6.549999952316284,0,1
nm1526450,6.284090914509513,96.0,85,1.261771244102157,2,55,6.284090914509513,0,1
nm3367882,4.199999809265137,22.0,3,0.9384930852792726,0,11,4.199999809265137,1,1
nm6873731,7.199999809265137,1547.0,3,0.9384930852792726,0,2,7.199999809265137,1,1
nm9255409,6.900000095367432,55.0,4,0.9384930852792726,0,4,6.900000095367432,1,1
nm9664616,5.0,38.5,3,0.989949223921336,0,5,5.0,0,1
nm0670830,6.299999872843425,318.0,4,0.6928202129067262,0,13,6.299999872843425,0,1
nm0683828,6.666666825612386,22.33333333333333,31,0.8082903336037243,0,9,6.666666825612386,0,1
nm0689922,6.699999968210856,29.666666666666668,6,0.2000000476837631,0,4,6.699999968210856,0,1
nm0692809,5.883333285649617,120.33333333333331,23,0.7859176728292862,0,8,5.883333285649617,0,1
nm0708274,5.959999990463257,16.7,89,0.916757515306794,0,24,5.959999990463257,0,1
nm0715831,6.400000095367432,40.0,5,0.9384930852792726,0,5,6.400000095367432,1,1
nm0723802,6.660000038146973,15.0,35,1.186591819820892,1,15,6.660000038146973,0,1
nm0725684,6.099999904632568,35.0,6,0.9384930852792726,0,13,6.099999904632568,1,1
nm0725529,5.815555540720622,103.35555555555555,94,0.7725270380289792,0,19,5.815555540720622,0,1
nm0733831,7.100000063578288,160.33333333333334,4,0.1732051908777123,0,12,7.100000063578288,0,1
nm0784210,6.071428571428571,25.857142857142858,15,0.9655987565955092,0,18,6.071428571428571,0,1
nm12499501,6.300000190734863,13.0,3,0.9384930852792726,0,4,6.300000190734863,1,1
nm1690781,5.5333333015441895,175.0,7,1.2110600655168415,0,7,5.5333333015441895,0,1
nm2977446,5.800000190734863,13.0,6,0.9384930852792726,0,4,5.800000190734863,1,1
nm4487058,7.699999809265137,7.0,5,0.9384930852792726,0,3,7.699999809265137,1,1
nm8144290,6.099999904632568,12.0,3,0.9384930852792726,0,12,6.099999904632568,1,1
nm0807549,2.200000047683716,30.0,13,0.9384930852792726,0,5,2.200000047683716,1,1
nm0813703,6.8666666348775225,20.666666666666668,5,0.2081665923112024,0,17,6.8666666348775225,0,1
nm0822477,6.585185156928168,280.55555555555554,63,0.8122635517093343,1,26,6.585185156928168,0,1
nm0835854,5.659999942779541,31.2,24,1.12827296969402,0,9,5.659999942779541,0,1
nm0849803,6.349999904632568,27.0,11,0.919238950412427,0,17,6.349999904632568,0,1
nm0848211,6.0,62.66666666666666,9,0.0999999046325683,0,10,6.0,0,1
nm0876522,6.344999980926514,109.25,26,0.5510516251062324,0,21,6.344999980926514,0,1
nm0888983,5.3599999904632565,20.6,36,1.8242806354620191,0,7,5.3599999904632565,0,1
nm0890877,6.01428576878139,396.8571428571428,9,0.6491753657084972,0,13,6.01428576878139,0,1
nm0906745,6.808695668759554,478.3043478260869,59,0.8994508831604272,2,13,6.808695668759554,0,1
nm0906863,6.311538476210374,42.11538461538461,50,0.9313761495797028,0,14,6.311538476210374,0,1
nm0912486,5.6499998569488525,65.0,14,0.0707106106836971,0,3,5.6499998569488525,0,1
nm0918115,5.300000190734863,38.0,8,0.9384930852792726,0,8,5.300000190734863,1,1
nm0916110,5.571428435189383,40.0,31,0.5964179454386729,0,15,5.571428435189383,0,1
nm12654814,8.920000076293945,23.2,6,0.2387465999024149,5,4,8.920000076293945,0,1
nm1662728,6.599999904632568,14.0,5,0.0,0,5,6.599999904632568,0,1
nm2853475,5.783333381017049,470.1666666666667,8,1.1956867060779743,0,13,5.783333381017049,0,1
nm2856777,6.279999923706055,30.4,74,1.3141537494705997,0,21,6.279999923706055,0,1
nm4798780,5.400000095367432,17.0,11,0.5656855598191532,0,5,5.400000095367432,0,1
nm4818556,5.833333174387614,24.33333333333333,5,0.635085241048176,0,24,5.833333174387614,0,1
nm0940589,6.088888857099745,2996.222222222222,11,0.8709828059884835,0,8,6.088888857099745,0,1
nm0940450,6.0000001192092896,569.5,12,0.476095208538377,0,8,6.0000001192092896,0,1
nm0943387,5.680000066757202,28.5,16,1.3222876493221625,0,24,5.680000066757202,0,1
nm0945340,6.1000000437100725,189.54166666666663,37,0.8662763576804429,1,34,6.1000000437100725,0,1
nm1376683,5.900000095367432,455.0,3,0.5656855598191532,0,2,5.900000095367432,0,1
nm1383226,5.466666724946764,10487.555555555557,11,1.820714167755325,1,12,5.466666724946764,0,1
nm2749745,6.182499980926513,104.85,54,0.7351565592753446,0,32,6.182499980926513,0,1
nm2785385,5.555555555555555,24.666666666666668,31,0.9302030264890778,0,22,5.555555555555555,0,1
nm2815817,4.0,9.0,54,0.9384930852792726,0,11,4.0,1,1
nm2830098,5.599999904632568,13.0,14,0.9384930852792726,0,5,5.599999904632568,1,1
nm6551219,5.733333428700765,15.666666666666666,4,1.563116508419134,0,14,5.733333428700765,0,1
nm8387950,7.266666730244954,121.0,15,1.179265293988578,3,25,7.266666730244954,0,1
nm1009563,4.5000001192092896,13.0,70,2.545584513424008,0,16,4.5000001192092896,0,1
nm1298171,7.700000047683716,39.75,14,0.5597617746182368,1,16,7.700000047683716,0,1
nm2365098,7.200000127156575,36.0,4,1.5716233979246357,1,8,7.200000127156575,0,1
nm2366529,7.800000190734863,4655.0,66,0.9384930852792726,0,13,7.800000190734863,1,1
nm2398970,6.5,15.0,89,0.9384930852792726,0,15,6.5,1,1
nm2418120,4.199999809265137,49.0,4,0.9384930852792726,0,4,4.199999809265137,1,1
nm3982243,4.399999976158142,161.0,3,2.262741733514431,0,6,4.399999976158142,0,1
nm1046909,6.033333460489909,12.666666666666666,61,1.5695010146726909,0,25,6.033333460489909,0,1
nm1215932,7.375,50.75,9,0.9251126126310324,1,4,7.375,0,1
nm13697668,2.649999976158142,10.5,4,1.6263455630115804,0,7,2.649999976158142,0,1
nm2615918,5.800000190734863,6.0,6,0.9384930852792726,0,17,5.800000190734863,1,1
nm2674230,5.6285713740757535,212.7142857142857,9,1.3536546406221577,0,11,5.6285713740757535,0,1
nm5938424,5.0,15.0,4,0.7071067811865476,0,19,5.0,0,1
nm5978519,3.228571449007307,18.0,23,1.8696829170857148,0,20,3.228571449007307,0,1
nm0549255,6.266666730244954,43.0,5,1.2503332914431953,0,6,6.266666730244954,0,1
nm0548086,5.679999987284343,66.53333333333333,31,0.852894185620295,0,30,5.679999987284343,0,1
nm0560410,6.399999891008649,829.0,28,1.21655243028116,1,19,6.399999891008649,0,1
nm0567225,5.911111036936442,200.55555555555557,29,1.0890873029728396,0,20,5.911111036936442,0,1
nm0576762,5.918421030044556,212.52631578947367,81,1.4418185494444795,0,19,5.918421030044556,0,1
nm0585605,6.685714244842529,86.35714285714286,46,0.8951640741647713,0,15,6.685714244842529,0,1
nm0624382,6.849999984105428,114.16666666666669,53,0.4593472987535776,0,10,6.849999984105428,0,1
nm0635438,5.900000095367432,24.0,5,0.9384930852792726,0,5,5.900000095367432,1,1
nm0638151,6.275862068965517,779.4137931034483,43,0.9716168924562554,1,41,6.275862068965517,0,1
nm0648665,7.0,10.0,3,0.9384930852792726,0,4,7.0,1,1
nm0660012,6.528571469443185,56.71428571428572,15,0.8118174948429477,0,10,6.528571469443185,0,1
nm0667053,4.899999936421712,251.66666666666663,4,0.8888195865821628,0,11,4.899999936421712,0,1
nm0667729,5.719999980926514,86.6,6,0.9934787682394248,0,18,5.719999980926514,0,1
nm1335116,6.6499998569488525,10.5,3,1.484924173056792,0,4,6.6499998569488525,0,1
nm1335739,6.25,14.5,19,0.494974611960668,0,34,6.25,0,1
nm14914999,2.325000047683716,38.75,9,1.9855730588253344,0,5,2.325000047683716,0,1
nm3120205,7.400000095367432,8.0,5,0.9384930852792726,0,6,7.400000095367432,1,1
nm3156254,5.5,141.0,40,0.0,0,4,5.5,0,1
nm4974940,7.400000095367432,8.0,3,0.9384930852792726,0,5,7.400000095367432,1,1
nm5046950,4.699999809265137,11.0,17,0.9384930852792726,0,2,4.699999809265137,1,1
nm8763730,5.799999952316284,6.5,3,0.5656852226443652,0,1,5.799999952316284,0,1
nm1031561,5.149999976158142,14.0,79,1.115048491958792,0,5,5.149999976158142,0,1
nm1033231,7.054545445875688,27.0,31,1.2396479404555267,2,32,7.054545445875688,0,1
nm1089678,6.5,14.0,3,0.9384930852792726,0,22,6.5,1,1
nm14153594,6.75,95.0,7,2.0506093957011573,1,7,6.75,0,1
nm1800628,7.0,141.0,4,0.9384930852792726,0,10,7.0,1,1
nm1800303,5.950000047683716,39.5,109,0.4949749491354561,0,7,5.950000047683716,0,1
nm1833850,5.549999952316284,119.5,3,2.757716514062493,0,8,5.549999952316284,0,1
nm3537077,6.266666730244954,208.33333333333331,5,0.776745332191276,0,3,6.266666730244954,0,1
nm3559110,6.333333333333333,24.0,8,0.7637626158259733,0,7,6.333333333333333,0,1
nm0266760,6.549999952316284,36.0,29,1.343502951689398,0,9,6.549999952316284,0,1
nm0269493,6.22,375.32,141,0.8600754056704948,0,16,6.22,0,1
nm0283327,6.300000031789144,34.333333333333336,24,1.5362290502474698,1,9,6.300000031789144,0,1
nm0286506,5.4999998807907104,12.75,11,0.6633249245243245,0,48,5.4999998807907104,0,1
nm0301427,4.400000015894572,15.666666666666666,8,0.734847026657881,0,6,4.400000015894572,0,1
nm0304849,6.100000023841858,261.5,20,0.5477226155439578,0,21,6.100000023841858,0,1
nm0314567,5.949999809265137,212.0,5,1.0606601717798212,0,10,5.949999809265137,0,1
nm0320038,6.300000190734863,273.0,21,0.9384930852792726,0,10,6.300000190734863,1,1
nm0347389,6.428571360451834,110.57142857142856,19,0.6600865296893442,0,15,6.428571360451834,0,1
nm0380660,6.0,12.0,4,0.9384930852792726,0,5,6.0,1,1
nm0383812,5.800000190734863,24.0,8,0.9384930852792726,0,7,5.800000190734863,1,1
nm1640353,6.524999976158142,27.25,14,0.850000049553676,0,25,6.524999976158142,0,1
nm2445553,6.0,42.0,11,0.9384930852792726,0,4,6.0,1,1
nm2558325,5.849999904632568,22.5,14,0.494974611960668,0,8,5.849999904632568,0,1
nm4091649,3.649999976158142,397.0,4,0.4949747805480621,0,13,3.649999976158142,0,1
nm4176625,5.383333285649617,36.833333333333336,8,1.5930054247521004,0,8,5.383333285649617,0,1
nm9332125,5.0,14.0,11,0.9384930852792726,0,2,5.0,1,1
nm9409743,5.25,83.0,3,1.4849245102315802,0,6,5.25,0,1
nm0396768,5.949999968210856,1494.9761904761904,83,1.095278154895659,1,26,5.949999968210856,0,1
nm0405045,5.599999904632568,11.0,31,0.9384930852792726,0,7,5.599999904632568,1,1
nm0406798,6.164705921621883,49.52941176470589,28,0.6818551975957283,0,18,6.164705921621883,0,1
nm0411001,6.680000019073487,128.6,29,1.0779609878289438,0,43,6.680000019073487,0,1
nm0428080,6.0,17.0,5,0.9384930852792726,0,1,6.0,1,1
nm0433896,7.0333333015441895,23.0,22,1.1138250077466112,3,14,7.0333333015441895,0,1
nm0437312,6.181818181818182,88.45454545454545,34,1.5308939784234297,1,14,6.181818181818182,0,1
nm0436303,8.0,15.22222222222222,19,0.7713624063001067,4,33,8.0,0,1
nm0453472,5.05416668454806,652.2916666666666,141,1.7378095219237062,0,41,5.05416668454806,0,1
nm0460182,6.100000143051148,49.5,10,0.4242640012769709,0,1,6.100000143051148,0,1
nm0491607,6.566666603088379,2614.0,6,0.3511885987325052,0,28,6.566666603088379,0,1
nm0496959,6.900000095367432,319.0,10,0.9384930852792726,0,43,6.900000095367432,1,1
nm0510902,6.950000047683716,29.0,24,0.4949749491354561,0,16,6.950000047683716,0,1
nm2298288,3.8793103530489166,760.6896551724138,44,1.1001231549547656,0,24,3.8793103530489166,0,1
nm0134528,4.950000047683716,10.0,10,0.0707106106836971,0,3,4.950000047683716,0,1
nm0139653,6.550000071525574,148.0,19,0.8000000289508313,0,14,6.550000071525574,0,1
nm0142076,5.549999952316284,98.0,3,0.2121318320510914,0,5,5.549999952316284,0,1
nm0153702,5.587499976158142,90.75,30,0.9905806223353012,0,22,5.587499976158142,0,1
nm0204684,6.233333349227905,99.66666666666669,10,1.1254629044612978,1,2,6.233333349227905,0,1
nm0203383,6.180000001192093,329.475,72,0.972757115073251,1,30,6.180000001192093,0,1
nm0207003,6.399999936421712,20.33333333333333,4,0.7549834182636568,0,26,6.399999936421712,0,1
nm0213826,5.349999904632568,105.0,3,0.494974611960668,0,0,5.349999904632568,0,1
nm0219166,6.076923076923077,82.26923076923077,53,0.8663983818861799,0,73,6.076923076923077,0,1
nm1929528,9.0,9.0,9,0.9384930852792726,1,23,9.0,1,1
nm1979522,5.900000095367432,10.0,4,0.9384930852792726,0,5,5.900000095367432,1,1
nm0524859,6.095000052452088,84.55,28,1.1123587823365528,0,18,6.095000052452088,0,1
nm5638677,6.350000023841858,10.0,4,0.8386496192835071,0,5,6.350000023841858,0,1
nm1690589,3.700000047683716,299.6666666666667,3,0.0,0,6,3.700000047683716,0,1
nm1150321,6.6249998807907104,289.625,9,0.6273526809835817,0,7,6.6249998807907104,0,1
nm1816597,7.099999904632568,21.33333333333333,4,0.4582576007119124,0,9,7.099999904632568,0,1
nm1045051,5.000000047683716,263.8,5,1.0024969018141652,0,13,5.000000047683716,0,1
nm3061118,4.800000190734863,334.0,3,0.9384930852792726,0,1,4.800000190734863,1,1
nm3561899,4.470000076293945,4944.2,10,0.8819801212280344,0,9,4.470000076293945,0,1
nm4656257,6.0,40.0,7,1.786990006259332,0,7,6.0,0,1
nm1310127,5.849999904632568,360.5,4,0.7549835445808795,0,3,5.849999904632568,0,1
nm0865546,6.262500047683716,1112.125,9,0.5501623446659918,0,15,6.262500047683716,0,1
nm7199099,6.3750001192092896,11.25,4,1.7211916717457114,1,7,6.3750001192092896,0,1
nm5412279,6.900000095367432,63.0,3,0.9384930852792726,0,2,6.900000095367432,1,1
nm1760072,4.270000004768372,29.2,20,1.3233375171864343,0,8,4.270000004768372,0,1
nm0751231,5.266666571299235,4104.333333333333,3,0.6027715276383588,0,4,5.266666571299235,0,1
nm4050777,4.012499898672104,2117.0,8,0.5436319196363649,0,4,4.012499898672104,0,1
nm2231139,5.666666507720947,682.0,3,0.5507570056674648,0,3,5.666666507720947,0,1
nm4494985,7.433333237965901,16.333333333333332,3,1.2503332850870672,1,5,7.433333237965901,0,1
nm3337337,5.400000015894572,1370.6666666666667,3,1.9157243587744863,0,4,5.400000015894572,0,1
nm8332132,7.599999904632568,8.0,6,0.9384930852792726,0,21,7.599999904632568,1,1
nm2161052,6.616666714350383,72.0,6,0.4400758225683137,0,6,6.616666714350383,0,1
nm3712586,5.766666650772095,58.66666666666666,3,2.003330446718314,0,4,5.766666650772095,0,1
nm1131161,6.580000019073486,394.6,6,0.5215361796161393,0,11,6.580000019073486,0,1
nm0249654,6.099999904632568,983.3333333333334,3,1.9974981777292864,1,23,4.800000190734863,0,0
nm12523779,6.514285700661795,5132.714285714285,8,0.3579039648930106,0,13,6.299999952316284,0,0
nm11875568,6.349999904632568,131.25,4,0.8103495539814249,0,2,6.349999904632568,0,0
nm13992347,6.766666571299235,477.0,3,1.457165993467661,1,1,6.766666571299235,0,0
nm4047950,4.833333333333333,151.66666666666666,3,0.907377288200294,0,5,5.25,0,0
nm9971050,6.200000047683716,63.5,3,1.9798987850174603,0,8,4.800000190734863,0,0
nm9024143,6.349999904632568,49.25,6,0.2380475875766135,0,9,6.25,0,0
nm12330424,6.928571428571429,84.85714285714286,7,0.6102303443616456,0,2,6.928571428571429,0,0
nm1586516,7.011111153496636,12444.777777777776,11,1.4734690555282863,3,17,8.100000381469727,0,0
nm13144757,7.1499998569488525,10.5,12,0.6363961705028504,0,6,7.599999904632568,0,0
nm14074583,8.399999618530273,10.0,9,0.9384930852792726,1,2,8.399999618530273,1,0
nm1040262,6.099999904632568,2268.0,5,0.6041522947334075,0,23,6.199999809265137,0,0
nm0208969,5.009999966621399,31.4,17,1.1406138366896166,0,30,5.119999980926513,0,0
nm13004150,6.475000143051148,64.5,5,3.1857757587171363,2,1,6.475000143051148,0,0
nm6061008,4.799999872843425,23.0,3,0.6928202129067262,0,3,4.799999872843425,0,0
nm0176322,6.066666762034099,14.666666666666666,5,2.386070665108732,1,28,7.400000095367432,0,0
nm12714293,7.299999713897705,10.5,14,1.5556347837404894,1,4,7.299999713897705,0,0
nm1323289,5.133333285649617,156.66666666666666,3,1.2662279132499654,0,27,5.849999904632568,0,0
nm9643616,6.024999976158142,271.25,4,0.8015608670402331,0,2,6.024999976158142,0,0
nm14587339,7.800000190734863,65.0,3,0.0,0,5,7.800000190734863,0,0
nm7717595,6.233333428700765,65.0,3,0.7637626158259734,0,9,6.900000095367432,0,0
nm1363136,8.366666793823242,139.0,6,0.1154699437171005,3,18,8.400000095367432,0,0
nm3644286,4.879999923706055,308.2,5,0.8074651907867523,0,5,5.5,0,0
nm6912971,5.574999928474426,24.75,7,1.0242883405945078,0,4,5.574999928474426,0,0
nm12155509,5.0333333015441895,2144.0,3,0.4932882507878274,0,4,5.0333333015441895,0,0
nm14138905,6.800000190734863,22.0,3,0.0,0,0,6.800000190734863,0,0
nm2515682,4.200000047683716,84.33333333333333,4,2.107130777726176,0,35,4.200000047683716,0,1
nm1014417,5.099999904632568,478.3333333333333,7,0.7745966692414834,0,11,5.599999904632568,0,0
nm0062876,6.459999942779541,2547.8,5,0.832466260781959,0,34,6.5,0,0
nm0138388,5.709523859478178,6006.333333333333,22,0.9283882402670052,0,44,5.709523859478178,0,1
nm0435672,6.400000095367432,21.666666666666668,3,1.513274869181649,1,51,8.100000381469727,0,0
nm0804218,6.650000047683716,8308.0,10,0.6948221279103105,0,34,6.0,0,0
nm0050547,4.699999809265137,83.0,4,0.0,0,29,4.699999809265137,0,1
nm0475988,5.774999976158142,872.25,8,1.457737948010022,0,31,6.699999809265137,0,0
nm0237542,5.275000095367432,33.75,6,1.2526638866418776,0,28,5.275000095367432,0,1
nm0658875,5.566666603088379,390.6666666666667,9,1.0499999750228215,0,30,7.199999809265137,0,0
nm0429079,5.442857129233224,200.0,8,0.8223080205931363,0,39,5.800000190734863,0,0
nm0621238,6.183333396911621,473.5,7,1.6702295738691424,1,34,8.0,0,0
nm0477867,5.60714282308306,1693.5,14,1.0851899790061683,0,22,3.799999952316284,0,0
nm0671211,5.916666686534882,284.25,14,1.4345308855916357,0,25,6.6,0,0
