tconst,cast_avg_movie_rating,cast_avg_votes_per_movie,cast_avg_total_movies,cast_avg_rating_std_dev,cast_avg_high_rated_movie_count,cast_avg_career_span,cast_avg_recent_avg_rating,movie_rating
tt34338540,6.153124953309694,2188.3645833333335,9.5,1.7351160817950817,0.5,7.0,6.378571396782284,7.9
tt34350124,6.179291942812745,673.062343358396,6.833333333333333,0.5283493077385563,0.0,21.166666666666668,6.4999998807907104,6.7
tt34350229,4.551956551781167,448.6421195652174,34.25,1.636920495229285,0.5,13.75,4.492500032484531,3.2
tt3437892,6.5416666467984514,1017.5833333333334,3.6666666666666665,1.1202195283882475,0.3333333333333333,9.333333333333334,6.533333261807759,7.1
tt35672764,3.8544871765069475,26.567307692307693,50.25,2.903930141314421,0.25,9.5,3.989999994635582,1.9
tt35675045,5.293809594013991,445.04285714285714,7.4,1.3049897764230036,0.6,15.0,5.694666781425476,5.3
tt35683799,6.064326298521974,1202.4443664443663,22.571428571428573,0.6607767761743377,0.0,15.571428571428571,5.940555511580572,6.1
tt35684021,5.757500070333481,345.425,4.5,1.344101935502326,0.5,8.5,5.612500101327896,3.8
tt35697374,5.409128193316645,1137.868492660222,16.857142857142858,1.159658170621345,0.14285714285714285,19.285714285714285,5.941071450710297,6.9
tt4788734,5.727083390951157,31636.3,7.0,1.2206465214176188,0.5,12.75,4.945833444595337,4.3
tt5821728,5.121562273813361,6309.437979437229,24.4,1.5123792754096965,0.6,19.7,4.3729037497478,3.5
