tconst,director_id,director_score
tt16372692,nm0341915,6.9997460189148315
tt16374130,nm2083655,5.8005086658110265
tt16374352,nm1358366,6.3335031376276705
tt16374466,nm1636976,7.499428179880202
tt16375030,nm3808305,4.061614855254367
tt16375098,nm13453140,7.899174003959308
tt16375578,nm10732862,6.7998733451423
tt16375578,nm6553794,6.7998733451423
tt16375598,nm1451518,6.699936531721992
tt16375942,nm2209522,5.200890239439497
tt16375952,nm0573732,5.163414041627041
tt16375956,nm1516218,7.299555506107671
tt16375964,nm7630668,6.899809682028566
tt16375980,nm0613582,6.933121635479306
tt16376156,nm3206766,4.101589390008873
tt16376470,nm2738755,4.876096834812007
tt16376478,nm3347284,6.7998733451423
tt16376478,nm1416174,6.7998733451423
tt16376494,nm0114182,7.0996823558010975
tt16376512,nm2566193,7.0996823558010975
tt16376512,nm1788582,7.0996823558010975
tt16376580,nm12286516,8.798601989003783
tt1637689,nm1546940,3.235473755526841
tt16377236,nm8433370,8.598729315231253
tt16377262,nm2152973,6.20025446606343
tt16377356,nm0504357,7.599364516766467
tt16377356,nm1911579,7.599364516766467
tt16377380,nm5982477,7.799237667073042
tt16377414,nm0347069,7.399491842993937
tt16377428,nm1804534,7.29955534726299
tt16377430,nm0863756,7.024730222269909
tt16377482,nm12816427,7.999110340845573
tt16377496,nm2687585,6.500063857949461
tt16377714,nm5748757,6.600000194835727
tt16377722,nm0519456,7.299555506107671
tt16377760,nm7027665,5.500699536018719
tt16377802,nm0092514,6.300190945909908
tt16377816,nm5506211,7.399491842993937
tt16377862,nm11182342,6.9997460189148315
tt16377872,nm11456206,5.20089004882588
tt16377872,nm5764465,5.20089004882588
tt16377888,nm4518371,6.100318033870356
tt16377888,nm6274101,6.100318033870356
tt16377920,nm1802410,7.199618692687363
tt16377980,nm13199924,6.600000194835727
tt16378018,nm10799727,6.500063857949461
tt16378028,nm6921821,7.899174003959308
tt16378034,nm8130611,8.498792501810943
tt16378064,nm4102993,3.5019708921572366
tt16378164,nm9729904,7.499428179880202
tt16378298,nm3756719,6.699936531721992
tt16378298,nm3745191,6.649968363278859
tt16378298,nm4940329,6.699936531721992
tt16378354,nm1519363,5.600635872904985
tt16378396,nm9587471,6.9997460189148315
tt16378482,nm13200117,6.00038169698409
tt16379224,nm5605047,6.450095689506329
tt16379280,nm3491867,5.600635872904985
tt16379408,nm13200464,5.001017375053349
tt16379898,nm2644555,4.901081038167083
tt16380676,nm5347261,2.8024157794411435
tt16380676,nm12436964,4.701207887860509
tt16381136,nm4172675,7.399491842993937
tt16381144,nm3979462,6.500063857949461
tt16381608,nm10585451,5.9129373128584755
tt16382386,nm10063324,8.198983014618104
tt16382386,nm13200958,8.198983014618104
tt16382398,nm6592933,5.900445360097825
tt16383058,nm11674605,5.6506042796151394
tt16383300,nm5422983,5.600635872904985
tt16383304,nm2133235,6.874825478673489
tt16383764,nm13201881,4.5013352140879785
tt16384124,nm1923131,8.698665175583475
tt16384190,nm13202006,7.999110340845573
tt16384190,nm13202007,8.698665175583475
tt16384444,nm1787707,9.897902171286745
tt16384444,nm4521718,9.897902171286745
tt16384680,nm4201676,3.7589502824175125
tt16384866,nm1806863,6.899809682028566
tt16384884,nm13833134,7.299555506107671
tt16384884,nm10877606,7.299555506107671
tt16384884,nm13834264,7.299555506107671
tt16384960,nm6425087,4.388906730849108
tt16385452,nm7806053,6.180267198686177
tt16386126,nm1974018,6.699936769989014
tt16386176,nm3878904,7.799237667073042
tt16386446,nm0726356,7.499428179880202
tt16386714,nm2691911,7.019733286292085
tt16387904,nm2948835,7.199618692687363
tt16388746,nm13203942,6.100318033870356
tt16388762,nm7538473,5.600635992038496
tt16388762,nm10347930,5.600635992038496
tt16389708,nm13204103,5.20089004882588
tt16389708,nm13204102,5.20089004882588
tt16389910,nm9569318,7.699300853652733
tt16390602,nm0438905,6.00038169698409
tt16390610,nm9494469,5.450731367575587
tt16390870,nm0302221,7.599364516766467
tt16391254,nm13204914,2.6025429071127606
tt16391564,nm2290309,7.699300853652733
tt16392176,nm1804534,7.29955534726299
tt16392490,nm7499787,6.500063857949461
tt16392762,nm9913748,6.600000194835727
tt16392838,nm6826983,4.781157195636544
tt16392846,nm1137289,4.434710910074794
tt16392992,nm9362954,6.699936769989014
tt16393208,nm2245863,6.200254370756621
tt16393246,nm12742888,6.433439633358617
tt16393520,nm13091592,6.3001911841769305
tt16396922,nm4154862,4.801144463013796
tt16397258,nm13206294,9.398220010321374
tt16399570,nm14812846,7.799237667073042
tt16399570,nm10783579,7.799237667073042
tt16399570,nm14199608,7.799237667073042
tt16401524,nm2351653,5.300826623979167
tt16402488,nm4393670,3.402034555270972
tt16402534,nm4254419,7.899174003959308
tt16402682,nm4925040,4.301462381470766
tt16402818,nm3444668,6.200254370756621
tt16403170,nm13207308,6.899809682028566
tt16403870,nm3312963,7.3456798593165535
tt16404094,nm4508619,7.399491842993937
tt16404094,nm3862484,7.399491842993937
tt16404130,nm13207941,5.80050902321156
tt16404314,nm3467876,6.899809682028566
tt16404314,nm1419454,6.899809682028566
tt16404314,nm5469555,6.899809682028566
tt16404416,nm11750379,7.449459892303559
tt16404438,nm3265827,3.2021616432314186
tt16404438,nm13612088,3.2271456678862296
tt16404438,nm1043852,3.7684680287876335
tt16405044,nm6662806,5.400763199132454
tt16405088,nm3368362,6.7998733451423
tt16405470,nm5785553,7.399491842993937
tt16407022,nm3493303,4.576287466752677
tt16407414,nm13208907,6.00038169698409
tt16408428,nm5001945,6.200254370756621
tt16408704,nm0396933,6.649968363278859
tt16408840,nm10496235,6.6749526857674475
tt16409152,nm13209469,4.4013988772017125
tt16409230,nm1659909,8.198983014618104
tt16409384,nm5532339,8.798601989003783
tt16409606,nm0625337,6.600000194835727
tt16409618,nm13209766,5.500699536018719
tt16409722,nm11144751,9.198347336548846
tt16409868,nm2862123,6.600000194835727
tt16409922,nm5190034,7.899174003959308
tt16410142,nm13210067,3.002288731191866
tt16410284,nm9232307,5.480712125681253
tt16410284,nm8549973,5.70057220979125
tt16410284,nm6489782,5.70057220979125
tt16410376,nm7891923,6.031131302446477
tt16410438,nm2621812,6.7998733451423
tt16410596,nm11750379,7.449459892303559
tt16410620,nm5832793,7.0996823558010975
tt16410776,nm0095871,6.699936531721992
tt16410776,nm7969883,6.699936531721992
tt16410838,nm1591928,3.06891295578271
tt16410886,nm1393394,6.200254370756621
tt16410886,nm2439399,6.200254370756621
tt16410914,nm13210529,5.400763199132454
tt16410938,nm0372139,4.101589390008873
tt16410958,nm13210588,7.499428179880202
tt16410958,nm13210587,7.499428179880202
tt16410984,nm5140080,4.7761603192254745
tt16411110,nm8723905,6.490978676847591
tt16411200,nm2832245,6.3001911841769305
tt16411200,nm5961810,6.3001911841769305
tt16411342,nm13161607,5.750540616501405
tt16411370,nm13210918,8.64869676887332
tt16411452,nm0899535,6.250222777466775
tt16411764,nm13211127,6.7998733451423
tt16412060,nm11785575,5.297703654403616
tt16412396,nm10961397,5.924567858444986
tt16412442,nm1221062,5.250858455536035
tt16413912,nm13211699,9.797966310934525
tt1641623,nm3881195,4.701207887860509
tt16416360,nm14135065,6.400127521063196
tt16416360,nm1323780,5.950413528540958
tt16416360,nm10019406,6.400127521063196
tt16416570,nm5202978,8.198983014618104
tt16417990,nm1754496,4.376414614279881
tt16418270,nm1085812,6.7998733451423
tt16418362,nm2855784,7.033058131210254
tt16418578,nm8001323,5.8171648808034195
tt16418768,nm5318845,5.80050902321156
tt16418768,nm7848667,5.80050902321156
tt16418768,nm5318586,5.80050902321156
tt16418964,nm0550881,7.5593900773187706
tt16418964,nm0837333,7.199618692687363
tt16419074,nm0000255,7.399491842993937
tt16419284,nm9229325,7.0996823558010975
tt16420002,nm2790991,5.050985543496481
tt16420072,nm6935656,6.9997460189148315
tt16420168,nm1271328,6.600000433102749
tt16420242,nm13213447,6.9997460189148315
tt16420332,nm4427413,8.998474662776314
tt16420402,nm9543933,6.200254609023643
tt16420454,nm12915716,9.048443069486469
tt16420502,nm1804413,4.201525726895138
tt16420762,nm0318271,7.299555506107671
tt16420762,nm1643283,7.299555506107671
tt16421000,nm13213907,9.098411476196626
tt16424756,nm11586354,5.800508784944538
tt16424988,nm3699300,5.900445360097825
tt16425218,nm13214914,5.600635872904985
tt16425284,nm3319289,7.0497141873579645
tt16425352,nm8991888,6.00038169698409
tt16425368,nm9690659,3.2021616432314186
tt16425706,nm10134969,8.498792501810943
tt16425706,nm13215255,8.498792501810943
tt16426056,nm7664486,6.699936531721992
tt16426066,nm0056987,4.701207887860509
tt16426066,nm4044179,5.367450927992351
tt16426066,nm1323319,4.5013352140879785
tt16426096,nm9216162,6.7998733451423
tt16426418,nm0345174,6.699936769989014
tt16426558,nm0313927,8.198983014618104
tt16426570,nm5063766,8.298919828038413
tt16426870,nm7042590,6.350159114353041
tt16426954,nm3859710,5.423825394065127
tt16427266,nm0777168,4.801144463013796
tt16427398,nm4203473,3.8017802602165656
tt16427598,nm3677488,5.400763199132454
tt16427674,nm4243180,4.201525726895138
tt16427718,nm0138759,5.517355592166431
tt16427902,nm4139472,5.400763199132454
tt16427918,nm9548770,4.901081038167083
tt16427938,nm1988881,6.0753340687823005
tt16428188,nm6098952,6.600000194835727
tt16428212,nm12116038,8.798601989003783
tt16428256,nm1396121,7.599364516766467
tt16428782,nm6776198,7.299555506107671
tt16428836,nm1176443,6.500063857949461
tt16429138,nm7407227,7.299555506107671
tt16429986,nm0655043,5.92542932518588
tt16430374,nm5931322,6.699936531721992
tt16430390,nm13217423,7.899174003959308
tt16430516,nm13217508,5.20089004882588
tt16430516,nm13217507,5.20089004882588
tt16430548,nm13217518,2.902352394305601
tt16430916,nm10454673,7.44946001143707
tt16431330,nm6149734,6.63331246597583
tt16431352,nm6973406,6.3001911841769305
tt16431352,nm4242295,5.250858455536035
tt16431870,nm0148116,6.649968601545881
tt16431882,nm0313295,5.900445360097825
tt16431966,nm3939072,6.600000194835727
tt16432256,nm3503408,5.300826671632571
tt16433236,nm1475971,7.399491842993937
tt16433456,nm13218435,5.70057220979125
tt16433744,nm3183938,6.500063857949461
tt16433794,nm3300221,7.899174003959308
tt16435174,nm13218761,7.799237667073042
tt16435398,nm0184108,6.774889022653713
tt16435568,nm0567833,8.598729315231253
tt16435774,nm0776710,6.9997460189148315
tt16436030,nm13219427,9.598093637161995
tt16436056,nm4186195,4.901081038167083
tt16436064,nm2998472,5.300826623979167
tt16436466,nm6036387,6.9997460189148315
tt16436646,nm0660537,7.899174003959308
tt16436694,nm0889403,3.3020980992511952
tt16436816,nm9196003,7.999110340845573
tt16436848,nm7954017,6.240229096124746
tt16436894,nm11068068,6.400127521063196
tt16436972,nm9119042,8.698665175583475
tt16437012,nm4285381,2.7691037068568916
tt16437154,nm13220205,7.299555506107671
tt16437248,nm2039738,6.100318033870356
tt16437278,nm2533322,4.901081038167083
tt16437470,nm8894537,4.726192210349097
tt16438032,nm11832382,3.402034555270972
tt16438032,nm13220581,3.402034555270972
tt16438602,nm0052755,4.901081038167083
tt16440066,nm6649584,7.299555506107671
tt16441804,nm3643886,6.200254370756621
tt16441804,nm0463273,7.249587099397517
tt16442252,nm5193249,7.399491842993937
tt16442274,nm1732054,8.798601989003783
tt16442822,nm1479002,6.600000194835727
tt16442822,nm2141317,6.600000194835727
tt16443062,nm13221907,4.001653053122608
tt16443062,nm13221906,4.001653053122608
tt16444036,nm3981172,6.7998733451423
tt16444126,nm10417900,8.898537849356007
tt16444452,nm3367404,6.899809682028566
tt16444610,nm1978049,2.6358551782528634
tt16444750,nm5706837,6.566688188436759
tt16444830,nm11940839,7.0996823558010975
tt16444930,nm12011950,5.70057220979125
tt16445248,nm0354722,6.500063857949461
tt16445498,nm8998054,5.001017375053349
tt16445764,nm9974129,5.70057220979125
tt16446556,nm13222966,4.001653053122608
tt16446558,nm2277447,7.999110340845573
tt16447086,nm8316960,5.850477191654693
tt16447108,nm13223056,7.999110340845573
tt16448408,nm9036534,7.699300853652733
tt16448778,nm0869544,4.5013352140879785
tt16448844,nm2693408,5.175906083737824
tt16449056,nm6334560,7.749269022095866
tt16449300,nm2735925,6.7998733451423
tt16449354,nm0871708,6.849841513585434
tt16449394,nm2238571,5.22087750681675
tt16449394,nm4506945,6.00038169698409
tt16449518,nm7666599,7.599364516766467
tt16449518,nm13223503,7.599364516766467
tt16449656,nm13223552,5.80050902321156
tt16449656,nm6515255,5.600635952327325
tt16449762,nm6735403,6.450095689506329
tt16449994,nm6735403,6.450095689506329
tt16450162,nm5679704,6.649968363278859
tt16450262,nm2686330,4.601271550974244
tt16450830,nm5360411,5.7005724480582725
tt16450934,nm5360411,5.7005724480582725
tt16451308,nm6798937,7.8991738451146265
tt16452528,nm0005171,4.3014625403154465
tt16452546,nm2418455,8.798601989003783
tt16452600,nm13224447,5.70057220979125
tt16452664,nm0782213,5.280839404255318
tt16452694,nm2465518,5.2875018108299345
tt16453244,nm10398220,4.967705262757927
tt16462130,nm7042519,7.499428299013713
tt16462296,nm11726728,8.498792501810943
tt16463932,nm0003458,4.784488406866085
tt16463950,nm5402361,7.899174003959308
tt16464084,nm2045250,6.600000194835727
tt16464236,nm8447737,6.77988588715143
tt16464236,nm8029047,7.899174003959308
tt16475054,nm7254013,7.399491842993937
tt16475076,nm2467058,2.779353605891408
tt16475268,nm6170947,7.399491842993937
tt16476046,nm12879642,7.299555506107671
tt16476738,nm13077323,7.999110340845573
tt16476902,nm11029421,7.949142172402441
tt16477214,nm1216840,5.0509856626299925
tt16477412,nm8590638,5.100953950206637
tt16477756,nm12249708,7.799237667073042
tt16477756,nm9661141,7.799237667073042
tt16478146,nm6647182,6.100318033870356
tt16478910,nm10479080,9.498156823741684
tt16478968,nm13228001,4.001653053122608
tt16479388,nm9233372,3.2021616432314186
tt16480014,nm11534758,7.0497140682244535
tt16480216,nm2155046,5.900445360097825
tt16480598,nm13228319,5.001017375053349
tt16480822,nm13228407,8.099047154265882
tt16481200,nm1585367,6.100318033870356
tt16481662,nm10152562,6.400127521063196
tt16485280,nm11233979,7.0996823558010975
tt16487014,nm8255610,5.987889714440063
tt16491324,nm6250496,6.500063857949461
tt16491386,nm0218022,5.650604041348117
tt16491386,nm1086956,5.650604041348117
tt16491414,nm3154756,5.600636111172007
tt16491560,nm0779386,5.001017375053349
tt16492268,nm15121303,4.801144463013796
tt16492548,nm1024715,8.73863980564479
tt16492636,nm1417038,8.11570281330189
tt16492678,nm1417038,8.11570281330189
tt16492736,nm0900187,6.200254370756621
tt16492808,nm8625026,7.499428179880202
tt16492834,nm10306071,8.308913199633315
tt16492942,nm1031332,7.419479015064382
tt16493454,nm4347597,6.00038169698409
tt1649418,nm0751648,6.3335031376276705
tt1649418,nm0751577,6.3335031376276705
tt16494860,nm9987314,8.598729315231253
tt16495308,nm4341114,3.2641911121987834
tt16495726,nm8994324,8.198983014618104
tt16496386,nm1993322,3.2021615240979076
tt16496778,nm1786482,5.460724953610809
tt16499456,nm10166656,7.499428179880202
tt1650016,nm2152398,5.234202319965983
tt16513514,nm4899218,3.8239882953690105
tt16526498,nm1841276,6.9997460189148315
tt16526508,nm7946858,6.9997460189148315
tt16526770,nm0002101,5.750540537079065
tt16527016,nm10949044,4.101589390008873
tt16527016,nm9134277,4.101589390008873
tt16527016,nm1736832,5.050985543496481
tt16527290,nm1760759,3.6019073084658433
tt16527824,nm0442287,5.367450927992351
tt16527824,nm0835001,5.400763199132454
tt16527986,nm7240329,7.399491842993937
tt16528036,nm0291771,4.801144701280818
tt16528080,nm8766345,8.698665175583475
tt16528140,nm3248811,6.600000194835727
tt16528186,nm12316941,8.648697245407364
tt16528186,nm12764844,8.648697245407364
tt16528804,nm1202346,5.100953711939614
tt16528896,nm12249706,7.44946001143707
tt16529002,nm6458915,7.499428060746691
tt16529222,nm3563067,6.400127521063196
tt16529274,nm0648649,5.967069425843987
tt16530606,nm9135866,8.798601989003783
tt16531346,nm3562580,8.93185043818547
tt16531614,nm3755774,5.70057220979125
tt16532108,nm13234175,8.798601989003783
tt16532174,nm1340738,5.400763199132454
tt16532314,nm3848783,4.601271550974244
tt16532434,nm11370326,5.500699536018719
tt16533122,nm3969329,5.367450927992351
tt16533296,nm0324952,7.532740451020306
tt16533310,nm1144893,7.299555506107671
tt16537858,nm4005028,3.817154989634829
tt16538106,nm13235239,9.098411476196626
tt16538410,nm7460618,5.400763199132454
tt16538464,nm13235550,5.767196752071456
tt16538660,nm2743125,5.6506042796151394
tt16538660,nm5481104,7.799237667073042
tt16538680,nm9949256,5.100953854899828
tt16538704,nm8869585,4.101589390008873
tt16538720,nm7441444,3.310426082649984
tt16538772,nm7441444,3.310426082649984
tt16538780,nm7441444,3.310426082649984
tt16538910,nm3190431,7.599364516766467
tt16538910,nm3191578,7.599364516766467
tt16539122,nm5909950,7.0996823558010975
tt16539314,nm4840973,4.951049087476705
tt16539454,nm1335875,6.849841275318412
tt16539516,nm7665017,6.200254370756621
tt16539566,nm13236208,6.7998733451423
tt16539580,nm9951820,5.250858455536035
tt16539896,nm0959570,8.798601989003783
tt16539896,nm0411523,8.89853832589005
tt16540196,nm13236369,6.3001911841769305
tt16540514,nm5282122,5.450731367575587
tt16540920,nm1460692,4.751176254859493
tt16547238,nm4277769,6.3001908664875685
tt16548368,nm7056600,6.200254370756621
tt16548604,nm4727542,8.498792501810943
tt16548712,nm13236803,3.601907229043502
tt16549134,nm11975940,6.00038169698409
tt16549468,nm6266024,5.300826671632571
tt16549866,nm10301904,8.498792660655624
tt16550524,nm3197294,5.600635872904985
tt16550530,nm1629903,4.001653053122608
tt16550628,nm2979103,5.840483462659257
tt16550638,nm2390386,3.2521298116745516
tt16550680,nm0465372,5.100953711939614
tt16550728,nm2769088,4.85111275059044
tt1655389,nm0231596,6.550032026392594
tt1655444,nm1319852,4.901081038167083
tt1656177,nm1637832,6.200254370756621
tt16565742,nm2965065,6.3001911841769305
tt16566428,nm0019471,6.699936531721992
tt16566428,nm1755171,5.550667704461852
tt16566428,nm1126474,5.100953711939614
tt16578440,nm15621739,6.3001911841769305
tt16578440,nm13238178,6.533375970244883
tt16578488,nm11368243,5.500699536018719
tt1657865,nm0920227,5.900445360097825
tt16578828,nm1336202,5.500699536018719
tt16578852,nm7424138,7.349523436283783
tt16578860,nm0112647,6.067006000997274
tt16578886,nm0112647,6.067006000997274
tt16578952,nm0368693,4.366937931705091
tt16579004,nm7604601,6.9997460189148315
tt16579020,nm9611146,5.20089004882588
tt16579300,nm5753324,8.198983252885126
tt16587806,nm2483722,3.152193392883997
tt16588680,nm3841737,7.399491842993937
tt16589340,nm10301904,8.498792660655624
tt16589566,nm2214538,6.600000194835727
tt16589584,nm9307584,4.701208205549872
tt16589842,nm3703637,8.099047154265882
tt16589842,nm3358480,8.099047154265882
tt16589882,nm1729222,8.498792501810943
tt16590104,nm3968711,4.351430470491558
tt16590138,nm13241011,8.598728838697209
tt16591574,nm6677057,7.0996823558010975
tt16591746,nm6511002,6.200254609023643
tt1659313,nm2542522,7.399491842993937
tt1659324,nm0848496,4.3014625403154465
tt16604768,nm1996051,4.101589390008873
tt16605088,nm5227175,7.699300853652733
tt16605106,nm4943513,3.3687223238420385
tt16606348,nm5425877,7.499428179880202
tt1660648,nm0268380,6.500063857949461
tt16606516,nm1687944,6.2002545613702384
tt16606530,nm1966373,5.975397493629013
tt16606580,nm13243639,4.901080799900062
tt16606592,nm3619993,6.699936531721992
tt16607018,nm1932747,6.200254370756621
tt16607430,nm12463892,6.649968601545881
tt16607430,nm12463893,5.867133247802403
tt16607614,nm1086714,6.2502230157337975
tt16607812,nm6267006,5.786232267503795
tt16609250,nm12357616,6.100318033870356
tt16611138,nm3965248,3.941691203337444
tt16611202,nm4100006,4.601271550974244
tt16611924,nm9073819,6.9997460189148315
tt16612140,nm6008906,6.400127521063196
tt16612140,nm7605753,7.399491842993937
tt16612280,nm0098454,6.200254370756621
tt1661236,nm0771054,6.600000194835727
tt16612852,nm1439346,6.500063937371801
tt16613248,nm6430772,4.601271550974244
tt1661394,nm1333995,7.0996823558010975
tt16635942,nm8824801,4.4013988772017125
tt16636010,nm8023601,7.0996823558010975
tt16636094,nm8128230,7.249587099397517
tt16636094,nm3757586,7.6493329234766225
tt16636094,nm9528636,7.299555506107671
tt16636178,nm0872535,4.734520238422952
tt16638236,nm1895225,6.500063857949461
tt16638662,nm2671235,4.901081038167083
tt16638662,nm14252893,5.300826862246189
tt16640234,nm8684307,8.498792501810943
tt16642572,nm2485125,6.500063857949461
tt16646740,nm5131788,4.7345201590006125
tt16646740,nm4243505,4.301462302048425
tt16646740,nm2420471,5.5606614334572875
tt16648076,nm1503090,6.200254370756621
tt16651306,nm1503090,6.200254370756621
tt16652206,nm0007464,6.400127521063196
tt16653958,nm8092448,4.512439330942126
tt16659696,nm0514153,7.299555506107671
tt1666540,nm4506723,6.9997460189148315
tt16673138,nm1984504,4.701208126127531
tt16673330,nm1295189,6.500063857949461
tt16673330,nm10328984,5.80050902321156
tt1667436,nm10545957,8.648697245407364
tt16676718,nm2815252,6.100318033870356
tt16676936,nm4688008,5.900445121830804
tt16677162,nm0306626,6.500063857949461
tt16677406,nm7861505,8.798601989003783
tt16678350,nm5696803,6.9997460189148315
tt16678350,nm1360317,6.9997460189148315
tt16679082,nm6166978,7.749269498629909
tt16679166,nm1965852,6.100318033870356
tt16689786,nm4243505,4.301462302048425
tt16697972,nm1547925,6.0753340687823005
tt16698008,nm3065500,7.399491700033724
tt16709752,nm3618947,5.80050902321156
tt16710662,nm10072518,7.46611606758478
tt16710826,nm13249330,5.600635872904985
tt16711054,nm1078394,6.400127521063196
tt16711066,nm9232307,5.480712125681253
tt16711382,nm4469640,8.298919828038413
tt16711382,nm13249558,8.298919828038413
tt16711580,nm4383479,7.665988900201993
tt16711752,nm7709966,7.0996823558010975
tt16711756,nm1803829,4.701208030820722
tt16711926,nm14143628,6.7998733451423
tt16713894,nm6334560,7.749269022095866
tt16715436,nm2708627,5.400763199132454
tt16720892,nm3267608,5.733884639776035
tt16727116,nm10275354,6.400127521063196
tt16727778,nm1098369,7.44946001143707
tt16727778,nm1240648,7.499428179880202
tt16727816,nm13250527,5.500699536018719
tt16727878,nm8454302,8.798601989003783
tt16728368,nm11462101,7.599364516766467
tt16728922,nm7781179,7.099682514645779
tt16728922,nm13250631,7.899174003959308
tt16729498,nm2285493,6.849841275318412
tt16729508,nm6826983,4.781157195636544
tt16729616,nm13250792,9.098411476196626
tt16729806,nm12496374,5.80050902321156
tt16731616,nm4592576,5.300826862246189
tt16731908,nm0604335,6.550032026392594
tt16732214,nm2543377,5.600635872904985
tt16732332,nm5058190,7.499428179880202
tt16732332,nm12004363,7.499428179880202
tt16732698,nm0005128,7.199618692687363
tt16732726,nm9753377,7.29955534726299
tt16732852,nm3004436,5.275842539757601
tt16733276,nm9927977,7.0497141873579645
tt16733354,nm3195710,7.699300853652733
tt16733648,nm5642655,2.6025429071127606
tt16734276,nm5370875,6.00038169698409
tt16737190,nm10498486,6.500063857949461
tt16738372,nm13253268,6.9997460189148315
tt16740144,nm0537923,5.800508705522198
tt16740148,nm13253609,8.498792501810943
tt16740206,nm1168503,6.699936531721992
tt1674099,nm0508208,7.0497141873579645
tt16741018,nm1596457,6.200254370756621
tt16742890,nm3628999,6.200254609023643
tt16743878,nm9877904,8.598729315231253
tt16744376,nm8867677,6.637476410518209
tt16745042,nm6719821,7.599364516766467
tt16745146,nm2763109,5.900445360097825
tt16746504,nm1785856,8.198983014618104
tt16746504,nm6266512,8.198983014618104
tt16746526,nm13256260,8.198983014618104
tt16746526,nm13256262,8.198983014618104
tt16747572,nm4129990,8.998474662776314
tt16747628,nm13256418,7.699300853652733
tt16748022,nm5673405,5.400763040287773
tt16748290,nm12406093,7.899174003959308
tt16748856,nm13256732,7.599364516766467
tt16748958,nm13256803,8.198983014618104
tt16749564,nm8719081,7.999110340845573
tt16750078,nm4220775,8.698665175583475
tt16750550,nm2118237,6.9997460189148315
tt16750728,nm10336932,4.101589390008873
tt16751496,nm10918238,6.899809682028566
tt16751646,nm8122744,6.9997460189148315
tt16751740,nm5443077,6.250222777466775
tt16751740,nm1885232,6.600000433102749
tt16751916,nm7435942,8.298919828038413
tt16751922,nm8537209,7.899174003959308
tt16751922,nm9788123,7.44946001143707
tt16751954,nm13258225,8.598729315231253
tt16751974,nm5633213,6.9997460189148315
tt16751976,nm0638115,4.834456654731558
tt16752714,nm1591928,3.06891295578271
tt16753302,nm11785575,5.297703654403616
tt16755700,nm0668241,7.899174003959308
tt16755990,nm1908800,6.450095610083988
tt16756030,nm4912850,9.598093637161995
tt16756254,nm13259404,4.801144701280818
tt16756914,nm5203041,5.640610598273109
tt16756942,nm0626090,5.413255122109726
tt16757252,nm1367142,4.981030012369287
tt16757480,nm13260144,4.901081038167083
tt16757530,nm4639314,5.001017375053349
tt16757636,nm13260278,8.598729315231253
tt16757670,nm13260336,8.498792501810943
tt16757706,nm2164306,4.701207887860509
tt16757854,nm3967702,6.924793647116622
tt16758240,nm5460043,8.099047154265882
tt16758460,nm0148482,3.052256899634999
tt16758966,nm4952557,7.033058131210254
tt16759126,nm4622421,5.300826862246189
tt16760028,nm0152082,3.162187013170104
tt16760194,nm2790980,6.200254370756621
tt16760194,nm10764288,6.200254370756621
tt16760422,nm10028629,4.901081038167083
tt16760592,nm4927843,5.613128004365901
tt16760880,nm2366254,6.375143317708118
tt16761566,nm0213434,6.7665610740021975
tt16761722,nm1402557,5.950413528540958
tt16761978,nm3867014,4.567959518101162
tt16762078,nm3008388,5.300826661600276
tt16762244,nm9021677,6.600000194835727
tt16762488,nm13261839,9.198347336548846
tt16762816,nm5954636,7.936650067001979
tt16763048,nm7775607,8.498792501810943
tt16763162,nm3950899,6.899809562895055
tt16763584,nm1445797,8.398855688390636
tt16764112,nm5458484,1.6031787043155301
tt16764626,nm4618488,7.0996823558010975
tt16764906,nm3508023,4.101589390008873
tt16765812,nm6418005,7.6993010919197555
tt16765812,nm9387301,7.899174003959308
tt16766174,nm6157331,7.387734514764013
tt16769394,nm5131788,4.7345201590006125
tt16769394,nm3331342,4.401398718357031
tt16770056,nm0482774,4.790624898766194
tt1677615,nm0638035,6.050349865427223
tt16787020,nm9977211,8.398855688390636
tt16788570,nm7119942,8.198983014618104
tt16790672,nm6736361,9.897902171286745
tt16793192,nm5644148,6.200254370756621
tt16793490,nm13265112,6.100318272137378
tt16793602,nm13265112,6.100318272137378
tt16793892,nm9229695,5.660597770343553
tt16793972,nm0067946,6.600000194835727
tt16794106,nm10044902,7.799237667073042
tt16794176,nm9955689,5.900445360097825
tt16794220,nm6566986,5.200890287092902
tt16794270,nm4936366,5.0676417584888735
tt16794528,nm8435845,7.0996823558010975
tt16795158,nm11252194,7.166306898081303
tt16803184,nm11324466,8.032422453140995
tt16803184,nm8517067,8.348887877348036
tt16806798,nm2428088,7.839212011213931
tt16806838,nm8702246,5.001017375053349
tt16806838,nm1002207,5.001017375053349
tt16806924,nm4671471,5.850477191654693
tt16806990,nm5839806,6.3501593526200635
tt16822384,nm3490014,4.001653053122608
tt16823480,nm2384274,9.198347336548846
tt16823608,nm13266644,9.698029497514217
tt16823608,nm13266643,9.698029497514217
tt16824022,nm4468385,7.299555506107671
tt16825560,nm6970414,6.550032026392594
tt16825668,nm13266799,9.298284149969154
tt16825744,nm13266835,9.598093637161995
tt16825828,nm13285987,7.699300853652733
tt16826430,nm5542970,6.7998733451423
tt16831604,nm3481592,6.699936531721992
tt16838004,nm3986144,7.899174003959308
tt16838004,nm5865525,7.899174003959308
tt16842060,nm2550723,8.198983014618104
tt1684562,nm0500610,7.049714425624986
tt16867038,nm10995229,4.201525726895138
tt16867050,nm4691290,7.6993010919197555
tt16867396,nm3993149,5.400763228915832
