director_id,director_experience,director_quality,director_total_votes
nm10453744,1,9.100000381469727,28
nm12109522,1,9.600000381469727,7
nm13913605,1,6.5,66
nm0111369,1,4.099999904632568,149
nm13915382,1,9.399999618530273,82
nm4081300,1,8.699999809265137,9
nm10574437,1,7.900000095367432,10
nm8897406,1,5.5,67
nm11188235,1,6.300000190734863,629
nm13788051,1,5.800000190734863,150
nm8731579,1,5.800000190734863,728
nm13578622,1,5.199999809265137,58
nm0809133,1,5.099999904632568,259
nm7498698,1,7.400000095367432,58
nm8217048,3,7.666666666666667,125
nm1729641,1,7.199999809265137,534
nm5031947,1,9.100000381469727,10
nm1383828,1,3.200000047683716,51
nm8524991,2,8.199999809265137,19
nm4898480,1,8.199999809265137,12
nm13550332,1,8.600000381469727,33
nm13947396,1,5.900000095367432,186
nm1142058,2,6.650000095367432,938
nm0362399,1,6.0,301
nm9093677,1,7.800000190734863,46
nm13480190,1,6.800000190734863,5
nm10259215,1,2.700000047683716,93
nm2208319,1,7.400000095367432,44
nm6410779,1,6.900000095367432,113
nm2516769,1,9.199999809265137,6
nm3642120,2,3.600000023841858,281
nm8458374,1,2.5,282
nm0759968,1,3.299999952316284,13
nm7414741,1,5.5,22
nm7331672,1,9.600000381469727,9
nm3123929,1,9.600000381469727,9
nm13978993,1,5.599999904632568,181
nm0892011,2,6.25,296
nm2169506,1,6.599999904632568,371
nm0514546,1,4.199999809265137,1249
nm15400652,1,1.7999999523162842,210
nm12102652,1,7.199999809265137,14
nm7052734,1,6.300000190734863,65
nm14003598,1,5.599999904632568,18
nm8752115,1,7.400000095367432,54
nm4294108,1,7.0,29
nm4884944,1,7.400000095367432,92
nm5534262,1,4.300000190734863,583
nm0634644,1,7.5,10
nm14014232,1,7.0,37
nm4637052,1,6.900000095367432,11
nm11021626,1,8.300000190734863,79
nm6688562,5,8.3,1399
nm0201903,1,6.599999904632568,10374
nm4598888,1,8.899999618530273,30
nm2613934,2,6.25,1265
nm6177378,1,3.4000000953674316,5
nm3976308,2,5.6499998569488525,6431
nm1568086,1,4.699999809265137,27
nm8512929,1,7.599999904632568,21
nm9577546,1,5.099999904632568,19
nm1412280,1,4.900000095367432,22
nm5896916,1,5.400000095367432,191
nm3531377,1,8.5,37
nm2287405,1,7.099999904632568,12
nm9121940,1,6.199999809265137,34
nm0008332,1,6.300000190734863,36
nm5194324,1,8.199999809265137,22
nm11617021,1,6.400000095367432,161
nm3462290,1,6.900000095367432,152696
nm1727762,1,7.099999904632568,6275
nm0877097,1,5.900000095367432,149
nm1393759,1,7.599999904632568,755
nm1120902,1,5.800000190734863,1028
nm6514329,1,4.900000095367432,80
nm10583369,1,6.400000095367432,482
nm1632042,1,5.099999904632568,17
nm0443024,1,9.199999809265137,60
nm13338249,1,5.599999904632568,146
nm4323969,1,6.599999904632568,151
nm0206691,1,7.400000095367432,10
nm1834179,1,7.300000190734863,592
nm0947447,2,6.199999809265137,4519
nm7760208,1,9.0,267
nm1554735,2,6.550000190734863,480
nm5729762,1,7.5,26
nm3515968,1,7.599999904632568,83
nm11256559,1,8.300000190734863,27
nm1150228,1,6.300000190734863,650
nm1365426,1,5.400000095367432,74
nm4142224,1,5.900000095367432,235
nm0446018,1,8.699999809265137,10
nm6462242,1,7.900000095367432,26
nm1203431,1,6.599999904632568,972
nm4566375,1,6.599999904632568,696
nm14137291,2,8.349999904632568,22
nm12205579,1,9.199999809265137,12
nm2307805,1,7.599999904632568,15
nm14146153,1,7.400000095367432,24
nm2756274,1,4.599999904632568,11
nm9362786,1,6.5,23
nm3845518,2,5.450000047683716,84
nm4866189,1,6.5,20158
nm1483020,2,6.049999952316284,2539
nm5645761,1,5.900000095367432,565
nm7873890,1,8.5,502
nm9638998,1,7.0,4118
nm2665279,1,6.699999809265137,42
nm5319685,1,6.0,18
nm2776746,1,5.699999809265137,21
nm5448408,1,9.600000381469727,47
nm1738966,3,4.6333333651224775,7968
nm0545884,1,6.800000190734863,381
nm7773174,2,6.049999952316284,53
nm5045957,1,6.699999809265137,34
nm12209839,1,5.5,12
nm0619177,1,6.199999809265137,33
nm7048064,1,4.900000095367432,228
nm6822306,1,8.199999809265137,22
nm3328054,1,6.699999809265137,11
nm14188828,1,8.300000190734863,18
nm7808375,1,8.699999809265137,599
nm12783077,1,5.199999809265137,46
nm0611850,2,9.0,51
nm13997404,1,8.5,14
nm13544441,1,9.199999809265137,37
nm3907719,1,6.300000190734863,253
nm0037136,2,5.849999904632568,3231
nm0148843,1,7.300000190734863,107
nm1815713,1,8.199999809265137,20
nm14205795,1,7.0,272
nm3249291,2,6.200000047683716,32
nm1957070,1,4.5,1335
nm5328220,1,6.5,218
nm0863807,1,6.0,1916
nm10446391,1,5.699999809265137,617
nm8463273,1,5.0,24
nm4807713,1,6.599999904632568,706
nm14223117,1,5.199999809265137,7
nm4570572,1,2.799999952316284,555
nm10859653,1,8.800000190734863,18
nm2395887,1,6.599999904632568,1739
nm14233380,1,8.5,12
nm4274640,2,5.200000047683716,293
nm6862448,1,8.399999618530273,5
nm0905108,2,6.0,2000
nm0893676,1,6.699999809265137,632
nm4928971,1,6.400000095367432,9
nm9895262,1,6.300000190734863,750
nm13102321,1,8.800000190734863,28
nm5515430,1,6.099999904632568,64
nm14256072,1,2.4000000953674316,10
nm6581079,2,5.349999904632568,14
nm14261713,1,9.399999618530273,14
nm3936882,1,7.0,22769
nm14263998,1,9.300000190734863,21
nm0889649,1,6.599999904632568,10
nm4510168,1,6.0,6
nm13861932,1,9.100000381469727,36
nm2345939,2,7.049999952316284,57
nm13356077,1,5.300000190734863,34
nm0019762,1,6.5,10
nm4303004,1,5.5,120
nm11937709,1,8.199999809265137,13
nm0658966,2,7.3999998569488525,137
nm6806275,1,6.699999809265137,963
nm0926444,1,8.199999809265137,40
nm0098883,1,7.400000095367432,29
nm1910468,1,9.399999618530273,9
nm7687648,1,7.5,65
nm10159718,1,8.5,45
nm1957040,1,9.800000190734863,17
nm4782679,1,8.600000381469727,200
nm14306320,1,8.0,8
nm1398295,1,6.699999809265137,71
nm11064189,1,5.699999809265137,8
nm1227531,1,6.099999904632568,152
nm1730615,1,5.199999809265137,76
nm5612178,1,6.900000095367432,183
nm15698015,1,4.599999904632568,10
nm1122945,2,6.3999998569488525,835
nm14325009,1,7.699999809265137,12
nm14328745,1,6.5,5389
nm0001243,1,6.699999809265137,5716
nm14335310,1,7.900000095367432,72
nm4702942,2,5.799999952316284,245
nm0797679,2,6.25,39
nm2747668,1,6.5,1463
nm0538037,1,4.300000190734863,204
nm5527642,1,7.599999904632568,17
nm0396290,1,4.900000095367432,23
nm1006233,1,7.0,51
nm2087302,1,6.300000190734863,13
nm5945682,1,7.900000095367432,75
nm14397198,1,9.0,6
nm8593306,1,7.599999904632568,10208
nm7200401,1,8.699999809265137,6
nm6455599,1,6.699999809265137,353
nm15311280,1,7.099999904632568,2046
nm13655325,1,6.300000190734863,13
nm1906847,1,6.800000190734863,6
nm6941429,3,7.666666666666667,421
nm14416298,1,9.0,17
nm9320040,1,7.199999809265137,9
nm5007146,1,6.800000190734863,744
nm14426417,1,5.0,54
nm10181119,2,3.25,296
nm1398037,1,9.0,24
nm15373237,2,6.200000047683716,313
nm0830749,1,6.199999809265137,5311
nm11286571,1,4.900000095367432,154
nm14438529,1,8.5,31
nm14440571,2,6.25,687
nm1349986,1,5.900000095367432,30
nm5584891,1,5.900000095367432,30
nm7462331,1,9.600000381469727,53
nm14445721,1,7.900000095367432,2018
nm16026295,1,6.900000095367432,21
nm2153450,1,7.5,26
nm0646391,1,7.5,22
nm2782976,2,6.700000047683716,58
nm0398107,1,4.900000095367432,2389
nm1537087,1,5.0,8
nm9734841,1,4.099999904632568,193
nm2167702,1,6.800000190734863,3555
nm2572618,1,7.199999809265137,6
nm13239031,1,7.599999904632568,10
nm4870005,1,6.300000190734863,426
nm2778969,2,5.849999904632568,1574
nm13936726,1,3.299999952316284,19
nm3876060,1,6.699999809265137,322
nm0001829,1,8.100000381469727,67
nm12503593,1,5.099999904632568,19
nm0393155,1,5.800000190734863,12
nm4845358,1,7.099999904632568,54
nm14481434,1,4.900000095367432,15
nm0074623,1,6.599999904632568,31
nm12589658,1,6.199999809265137,6
nm10159049,1,5.699999809265137,12
nm6824414,1,7.099999904632568,21
nm14485132,2,4.3500001430511475,216
nm5626939,1,4.699999809265137,77
nm2791047,1,9.100000381469727,28
nm11254247,1,4.699999809265137,47
nm1141181,1,7.599999904632568,34933
nm0320759,1,5.199999809265137,22
nm14497367,1,6.699999809265137,1778
nm14498114,1,7.199999809265137,98
nm2348157,1,7.099999904632568,22
nm0337820,1,5.900000095367432,35
nm14500090,1,5.0,8
nm0866695,2,7.1499998569488525,45
nm14517260,1,7.400000095367432,2052
nm2836660,1,6.800000190734863,124
nm2678799,1,7.800000190734863,9
nm3936469,1,8.199999809265137,54
nm5835545,1,4.800000190734863,384
nm14525391,1,8.600000381469727,16
nm0499488,1,6.800000190734863,1547
nm1196418,1,8.199999809265137,6
nm7837215,1,5.0,183
nm2595036,1,5.099999904632568,89
nm0283377,1,6.5,3183
nm14546701,1,6.0,7
nm3392822,1,7.800000190734863,11
nm10113296,6,5.0333333015441895,143
nm10859104,1,3.4000000953674316,7
nm0766281,1,9.399999618530273,12
nm8206815,1,9.5,16
nm11687971,1,6.199999809265137,16
nm1170325,1,5.199999809265137,7
nm13832523,1,8.600000381469727,10
nm10888557,1,9.600000381469727,50
nm14568236,1,5.0,362
nm6014531,1,6.199999809265137,2788
nm10224104,1,7.5,88
nm4456593,1,5.199999809265137,21
nm5325972,1,8.199999809265137,6
nm14982899,1,6.099999904632568,181
nm14587338,1,7.800000190734863,65
nm1734479,3,3.633333444595337,642
nm14608764,2,8.450000286102295,704
nm0757469,1,6.599999904632568,23
nm2135299,1,7.300000190734863,7
nm7548190,1,7.599999904632568,8
nm12359546,1,9.600000381469727,512
nm1175724,1,5.5,8
nm0082122,1,4.800000190734863,255
nm14609931,1,8.199999809265137,229
nm14609932,1,8.199999809265137,229
nm14516186,1,4.800000190734863,35
nm2332718,2,5.950000047683716,955
nm10271872,1,8.699999809265137,8
nm7670069,1,6.900000095367432,57
nm6838196,1,7.300000190734863,23
nm14623756,2,6.599999904632568,45
nm4893649,1,5.400000095367432,187
nm0959155,1,8.600000381469727,427
nm14626072,1,6.699999809265137,9
nm14626552,1,5.599999904632568,6
nm8604412,2,5.200000047683716,655
nm0508070,1,4.800000190734863,105
nm0176242,1,7.5,7
nm14635192,1,7.800000190734863,19
nm1429445,2,8.199999809265137,381
nm0767586,2,8.049999713897705,374
nm8973572,1,7.800000190734863,14
nm4556304,1,6.699999809265137,8
nm13094534,1,7.099999904632568,84
nm14645626,1,5.900000095367432,1107
nm7762079,1,7.699999809265137,7
nm14633451,1,9.399999618530273,17
nm14650925,1,6.900000095367432,31
nm14652021,1,9.800000190734863,44
nm14653288,2,6.699999809265137,93
nm7963141,1,7.699999809265137,57
nm7172293,1,5.699999809265137,12901
nm14660307,1,9.800000190734863,26
nm6253370,1,7.800000190734863,13
nm4741169,3,7.533333460489909,128
nm10985491,1,8.399999618530273,22
nm10975859,2,4.5000001192092896,49
nm8860978,1,7.5,9
nm3627902,1,7.800000190734863,14
nm14675935,2,7.299999952316284,133
nm14332668,2,5.800000190734863,40
nm13142375,1,7.0,22
nm4909521,1,5.599999904632568,1560
nm14692627,1,2.799999952316284,27
nm5132317,1,6.900000095367432,12
nm14692896,1,8.100000381469727,74
nm4871853,2,6.450000047683716,18
nm1637801,1,8.5,65
nm13459504,1,6.800000190734863,9
nm1650266,1,5.900000095367432,406
nm2654436,1,8.899999618530273,84
nm11558283,1,6.800000190734863,8
nm0427112,1,7.099999904632568,112
nm4744716,1,7.5,27
nm0046068,1,9.199999809265137,9
nm14744573,1,7.400000095367432,330
nm14717980,1,7.900000095367432,604
nm4103940,1,8.0,6
nm11921441,1,5.400000095367432,51
nm3817431,1,6.900000095367432,10
nm5361525,1,5.199999809265137,339
nm10001508,3,4.233333349227905,70
nm8614189,1,6.400000095367432,26
nm14728955,1,8.399999618530273,8
nm1698586,1,5.900000095367432,442
nm9313071,1,6.900000095367432,141
nm13568253,1,7.800000190734863,6
nm14739970,1,6.199999809265137,15
nm14742271,1,7.400000095367432,24
nm10296027,1,7.300000190734863,14
nm1105806,1,9.399999618530273,5
nm1978693,1,4.199999809265137,1724
nm0757651,1,6.599999904632568,368
nm1879487,1,7.300000190734863,9
nm11731404,1,8.800000190734863,9
nm0689697,1,5.599999904632568,359
nm9266293,1,8.300000190734863,28
nm0182196,1,6.300000190734863,62
nm3406230,1,4.699999809265137,75
nm16555486,1,6.400000095367432,26
nm1302006,1,6.5,1205
nm10120016,1,8.699999809265137,100
nm5847540,1,7.199999809265137,6
nm6366519,1,6.400000095367432,107
nm8256857,1,9.0,70
nm9688685,2,8.850000143051147,57
nm0527375,1,6.699999809265137,49
nm1273376,1,8.0,49
nm0295243,2,7.75,164
nm6812449,1,5.199999809265137,77
nm14772394,1,6.099999904632568,204
nm14304116,1,6.5,9
nm1092221,1,8.0,115
nm9495082,1,9.600000381469727,14
nm5193018,1,6.800000190734863,93
nm2704306,1,3.9000000953674316,231
nm0957468,1,5.400000095367432,577
nm14778617,1,6.599999904632568,14
nm0457995,1,6.699999809265137,127
nm4106247,1,7.0,36
nm1171021,1,6.599999904632568,22
nm1871612,1,8.199999809265137,35
nm10583371,1,8.600000381469727,19
nm7850688,1,9.300000190734863,12
nm3448219,1,5.699999809265137,54
nm4922817,1,6.300000190734863,318
nm8477206,1,6.800000190734863,26
nm12464935,1,7.0,16
nm3443403,1,4.800000190734863,14
nm6245874,1,8.199999809265137,6
nm12654982,1,4.5,8
nm14192745,2,6.3500001430511475,353
nm12811551,1,7.099999904632568,21
nm4696924,1,8.0,8
nm15388660,1,8.600000381469727,45
nm14837335,1,1.0,14
nm3318260,1,5.699999809265137,1420
nm1804518,2,5.200000047683716,8162
nm6082148,1,2.5,22
nm13049943,1,5.5,25
nm2144818,1,7.0,107
nm0537734,2,7.0,8545
nm3745137,1,7.0,1586
nm11547737,1,7.599999904632568,10
nm13836414,1,2.700000047683716,19
nm2710471,1,5.699999809265137,227
nm8571436,1,8.899999618530273,7
nm7863050,1,6.0,22
nm14865395,1,7.400000095367432,6
nm14866619,1,7.400000095367432,6
nm9138255,1,9.699999809265137,47
nm5548587,1,9.699999809265137,47
nm2593642,1,8.399999618530273,10
nm14660896,1,5.699999809265137,11
nm7465787,1,6.300000190734863,132
nm5369850,1,7.900000095367432,9
nm7698197,1,8.0,15
nm6599086,1,8.100000381469727,20
nm0326558,2,6.599999904632568,1315
nm5859856,1,7.699999809265137,11
nm6668162,1,8.300000190734863,30
nm5678912,1,9.300000190734863,12
nm14900199,1,8.199999809265137,11
nm5267760,1,7.400000095367432,946
nm6764495,1,8.100000381469727,18
nm11441174,1,5.0,15
nm5969138,1,4.099999904632568,169
nm8604950,1,7.599999904632568,8
nm14712264,2,5.8500001430511475,82
nm14917243,1,6.800000190734863,690
nm14919696,1,7.400000095367432,51
nm9156875,1,8.199999809265137,11
nm0331366,1,7.300000190734863,81
nm6984580,1,8.199999809265137,39
nm4369334,1,5.599999904632568,46
nm0198207,1,7.800000190734863,7
nm4865816,1,7.0,1125
nm11030879,1,3.5999999046325684,112
nm14947190,1,8.399999618530273,6
nm4202288,1,5.800000190734863,372
nm2955107,1,8.300000190734863,17514
nm1288315,1,1.2999999523162842,16
nm1934700,1,6.400000095367432,515
nm5489891,1,6.800000190734863,23
nm14961176,1,4.400000095367432,84
nm2338949,1,5.400000095367432,693
nm14962381,1,7.099999904632568,31
nm14964112,1,8.399999618530273,16
nm11824228,1,8.399999618530273,16
nm4300392,1,7.400000095367432,12
nm2475636,2,6.950000047683716,15
nm3337047,1,5.599999904632568,2959
nm5292578,1,6.300000190734863,300
nm4796505,1,8.0,22
nm14983467,1,5.699999809265137,2338
nm14991840,1,9.0,23
nm6764320,1,8.899999618530273,11
nm14995294,1,8.699999809265137,22
nm8109041,2,5.400000095367432,24
nm8377192,1,8.699999809265137,26
nm8578449,1,8.100000381469727,59
nm14998373,1,7.400000095367432,1172
nm15002124,1,6.5,14
nm3681862,1,5.599999904632568,5
nm0988803,1,6.099999904632568,757
nm0678450,1,5.400000095367432,5168
nm0064268,1,6.400000095367432,2004
nm2920521,1,9.600000381469727,15
nm0948867,1,6.699999809265137,26
nm2605204,1,8.100000381469727,33
nm2679823,1,9.199999809265137,45
nm1434457,1,5.800000190734863,15
nm5422607,1,5.300000190734863,51
nm0602538,1,6.699999809265137,19
nm1213219,1,5.800000190734863,223
nm15036405,1,7.099999904632568,17
nm1768943,1,5.300000190734863,68
nm1768829,2,6.900000095367432,39
nm10616521,1,7.599999904632568,24659
nm15073998,1,8.899999618530273,8
nm7777124,1,8.300000190734863,56
nm7676734,1,5.800000190734863,163
nm4197351,1,5.400000095367432,161
nm3765835,2,6.549999952316284,3082
nm10417988,1,8.699999809265137,33
nm15060547,1,4.800000190734863,71
nm0429181,1,8.0,5
nm3591488,1,5.400000095367432,8
nm4065469,1,6.400000095367432,243
nm9444305,1,7.099999904632568,56
nm1982407,1,7.599999904632568,9
nm4265813,2,6.050000190734863,226
nm10475709,3,6.766666730244954,56
nm3725675,1,8.699999809265137,28
nm0316214,1,6.099999904632568,12
nm1677976,1,7.5,49
nm0875354,1,6.800000190734863,455
nm2920950,3,6.766666730244954,233
nm14721931,1,6.800000190734863,12
nm15097331,1,8.699999809265137,13
nm11121549,4,5.425000071525574,469
nm7905627,1,7.0,1291
nm4445385,1,5.0,278
nm2838316,1,6.800000190734863,30
nm0414831,1,7.199999809265137,64
nm1943695,1,6.900000095367432,11
nm12060873,1,3.9000000953674316,322
nm7710017,1,4.5,51
nm5390844,1,6.5,2050
nm12459749,1,7.599999904632568,2100
nm11551392,1,5.800000190734863,22
nm15132598,1,9.5,10
nm3185686,1,7.5,26
nm15147080,1,4.099999904632568,192
nm10989617,1,6.5,11
nm4713193,1,3.5999999046325684,11
nm15000896,1,6.300000190734863,100
nm15157394,1,6.800000190734863,8
nm7446263,1,7.300000190734863,21
nm3030212,1,6.900000095367432,37
nm12783763,1,9.300000190734863,35
nm8354173,1,5.0,14
nm5036845,1,8.699999809265137,12
nm6156385,1,7.099999904632568,14
nm15081913,1,8.899999618530273,12
nm11260089,1,5.0,14
nm6252943,1,7.099999904632568,20
nm4814046,1,5.099999904632568,194
nm3166992,1,9.0,16
nm7192602,1,5.199999809265137,43
nm14345011,1,6.900000095367432,9
nm6260210,2,6.900000095367432,118
nm1219310,1,4.5,41
nm4176058,1,5.0,808
nm3699308,1,8.699999809265137,45
nm13270422,1,7.599999904632568,9
nm5438821,1,6.800000190734863,113
nm3143875,1,6.300000190734863,84
nm15203272,1,6.199999809265137,14
nm7592000,1,3.9000000953674316,223
nm1379105,1,4.900000095367432,73
nm3337284,1,8.0,307
nm4516855,1,7.5,47
nm5383460,1,8.800000190734863,48
nm5088154,1,7.5,76
nm6167040,1,6.900000095367432,19
nm15220894,1,8.399999618530273,17
nm15221716,1,7.199999809265137,40
nm15222599,1,6.599999904632568,497
nm14840451,1,7.300000190734863,10
nm2554410,1,7.199999809265137,1247
nm15231221,1,7.900000095367432,156
nm9375886,2,8.099999904632568,393
nm5320775,1,8.0,23
nm4457677,1,6.800000190734863,59
nm15239110,1,8.300000190734863,1080
nm7202168,1,6.699999809265137,53
nm0326246,1,7.199999809265137,259402
nm4436317,1,4.400000095367432,373
nm10590267,1,6.800000190734863,14
nm13442842,2,3.700000047683716,172
nm5421226,1,9.399999618530273,6
nm3603100,2,7.549999952316284,490
nm2291877,1,8.5,15
nm9647946,1,8.0,6
nm5598385,1,7.0,17
nm3101757,1,8.0,55
nm9387784,1,5.300000190734863,584
nm6262846,1,5.300000190734863,584
nm0636787,1,8.199999809265137,19
nm3443942,1,5.0,49
nm1435889,1,6.800000190734863,78
nm15284096,1,8.5,16
nm15284729,1,9.399999618530273,537
nm15285355,1,6.0,191
nm0645660,2,7.400000095367432,18
nm15288357,1,6.099999904632568,12
nm15292793,1,9.100000381469727,19
nm5282604,1,6.5,303
nm11392275,1,7.0,215
nm8785363,1,7.5,36
nm0641792,1,6.5,17
nm4743982,1,6.900000095367432,15
nm11598457,1,7.699999809265137,1509
nm5250583,1,7.300000190734863,30
nm14040465,1,9.600000381469727,16
nm1341466,1,3.299999952316284,308
nm15320977,1,5.099999904632568,37
nm4250301,1,8.800000190734863,26
nm6713002,1,8.100000381469727,48
nm12402766,1,7.300000190734863,12
nm10482583,1,7.400000095367432,20
nm2050734,1,6.699999809265137,10
nm6965406,1,8.300000190734863,103
nm1380198,1,4.099999904632568,1453
nm0997222,1,4.099999904632568,1453
nm0557609,1,6.099999904632568,165
nm5172757,2,7.599999904632568,59
nm2061804,1,8.0,260
nm10487444,1,8.0,124
nm5698333,1,9.5,23
nm8041397,1,4.699999809265137,214
nm6059796,1,8.300000190734863,17
nm2924392,1,2.9000000953674316,273
nm12260073,1,5.599999904632568,35
nm3774979,2,5.700000047683716,195
nm10989049,1,3.299999952316284,11
nm10409571,1,8.300000190734863,7
nm8050681,1,6.400000095367432,242
nm5964126,1,8.100000381469727,9
nm1203867,1,5.300000190734863,15
nm15391485,1,5.699999809265137,28
nm0065496,1,5.699999809265137,66
nm5568925,1,8.5,78
nm7431956,1,7.099999904632568,281
nm3311110,1,7.099999904632568,175
nm8009918,1,8.300000190734863,19
nm15398821,1,6.900000095367432,11
nm11988515,1,2.5,25
nm1098492,1,7.800000190734863,24
nm15423540,1,5.699999809265137,84
nm5043529,1,7.300000190734863,467
nm15434960,1,9.0,29
nm15434961,1,9.0,29
nm5379533,1,3.799999952316284,4182
nm4775874,1,7.699999809265137,7
nm15445886,1,7.800000190734863,57
nm5133341,1,5.400000095367432,9
nm12160315,1,6.400000095367432,5
nm5564543,1,7.199999809265137,26
nm4204792,1,6.099999904632568,8
nm2046452,1,7.5,80
nm1299540,1,4.800000190734863,37
nm15478343,1,1.7000000476837158,27
nm11797697,1,5.199999809265137,319
nm15126538,1,8.399999618530273,30
nm15488725,1,7.900000095367432,11
nm3680976,1,7.5,93
nm1060873,1,9.100000381469727,18
nm15509804,1,8.199999809265137,116
nm10029380,1,3.0999999046325684,148
nm4858103,1,7.400000095367432,5723
nm8517860,1,7.5,258
nm3070070,1,7.300000190734863,114
nm15531600,1,6.400000095367432,9
nm5740629,1,7.300000190734863,89
nm3643734,1,5.599999904632568,5
nm1374706,1,5.400000095367432,194
nm11157356,1,4.599999904632568,478
nm15542876,1,9.100000381469727,18
nm4873176,1,8.100000381469727,8
nm11848153,1,5.0,12
nm9245711,1,7.800000190734863,21
nm15557695,1,9.0,8
nm3615504,1,8.699999809265137,17
nm0002848,1,7.699999809265137,15
nm4914225,1,7.599999904632568,8
nm14161672,1,7.599999904632568,8
nm2333463,1,7.599999904632568,10
nm7156615,2,6.549999952316284,34
nm3924271,1,7.5,11
nm6039099,1,8.199999809265137,6
nm5444049,1,6.400000095367432,11
nm2947933,1,7.800000190734863,26
nm14684128,1,5.599999904632568,64
nm5825055,1,5.900000095367432,9
nm3092137,2,5.75,24
nm15604720,1,5.699999809265137,19
nm15605449,1,8.5,2133
nm10264493,1,7.199999809265137,7
nm13749845,1,6.699999809265137,135
nm0430307,2,6.25,912
nm9948850,1,5.699999809265137,13
nm5553648,1,6.800000190734863,7
nm8918390,1,8.699999809265137,861
nm0766211,1,5.099999904632568,21
nm4850896,1,7.400000095367432,231
nm15662266,1,7.699999809265137,18
nm11195895,1,5.300000190734863,218
nm0277230,1,5.5,259
nm8597757,1,6.900000095367432,15940
nm5522337,1,8.5,59
nm2829262,1,5.0,4661
nm15721114,1,1.7000000476837158,286
nm2357555,1,8.199999809265137,39
nm1366327,1,4.0,23
nm8444051,3,6.399999936421712,108
nm15732721,1,8.300000190734863,12062
nm3004744,1,8.699999809265137,13
nm1891478,1,7.400000095367432,108
nm15741398,1,8.5,6
nm4327277,1,7.699999809265137,21
nm2841936,1,6.800000190734863,2641
nm3396820,1,5.699999809265137,116
nm7532263,1,9.300000190734863,70
nm9827825,1,6.900000095367432,98
nm1059365,1,6.800000190734863,125
nm14329427,2,8.75,22
nm9453838,1,8.199999809265137,1818
nm15754825,1,7.099999904632568,9
nm0938645,1,6.400000095367432,3294
nm8279997,1,6.400000095367432,190
nm7290947,1,7.599999904632568,13
nm8188446,1,6.300000190734863,157
nm3361397,1,7.099999904632568,95
nm15796001,1,9.0,14
nm12328300,1,5.599999904632568,9
nm15812251,1,9.399999618530273,7
nm11066041,1,4.900000095367432,26
nm1482161,1,8.0,49
nm0435534,1,7.5,161
nm0173684,2,5.450000047683716,18
nm12891620,1,8.300000190734863,42
nm2305429,1,5.0,1498
nm5322741,1,7.800000190734863,7
nm1436468,1,6.599999904632568,15
nm8778054,1,8.300000190734863,74
nm5254658,1,7.900000095367432,30
nm8241124,1,6.199999809265137,5
nm4103710,1,6.599999904632568,13
nm15865346,1,7.400000095367432,11
nm3599723,1,6.300000190734863,19
nm1645334,1,5.199999809265137,978
nm2768463,1,6.699999809265137,36
nm7230019,1,7.800000190734863,586
nm8955298,2,7.300000190734863,821
nm15872228,1,8.199999809265137,8
nm6366058,1,7.5,199
nm11828730,1,6.0,76
nm5163743,1,8.800000190734863,17
nm15886258,1,9.600000381469727,6
nm13085090,2,6.450000047683716,197
nm3650433,2,5.700000047683716,363
nm5511308,1,7.199999809265137,6
nm15899238,1,5.699999809265137,1032
nm16024168,1,6.199999809265137,7
nm5718553,1,7.300000190734863,19
nm8211880,1,8.5,19
nm2652148,1,7.099999904632568,14
nm7634857,1,6.699999809265137,15
nm13235466,1,7.0,36
nm12159573,1,5.800000190734863,104
nm15950879,1,7.800000190734863,518
nm7274535,1,7.300000190734863,24
nm15576258,1,8.0,20
nm4247986,1,5.800000190734863,167
nm1414586,1,6.800000190734863,235
nm7827932,1,7.099999904632568,33
nm15964178,1,8.899999618530273,1024
nm4236045,1,5.400000095367432,118
nm5123449,1,5.099999904632568,264
nm15263512,1,8.5,9
nm15969731,1,7.400000095367432,8
nm12468433,1,7.699999809265137,57
nm0616673,1,7.0,252
nm9247428,1,6.199999809265137,17
nm10810250,1,6.099999904632568,21
nm4176396,1,6.800000190734863,14
nm0424787,1,6.300000190734863,224
nm8182901,1,8.800000190734863,20
nm15994003,1,6.0,88
nm1636823,2,6.0,59
nm7128627,1,8.100000381469727,45
nm9879533,1,7.5,80
nm0501281,1,7.099999904632568,304
nm16027101,1,6.800000190734863,7
nm11600694,1,9.0,3135
nm16029691,1,6.900000095367432,14
nm0755389,1,5.900000095367432,32
nm1930408,1,4.300000190734863,34
nm3707487,1,6.400000095367432,52
nm12124575,1,7.599999904632568,5
nm1942158,1,7.5,10
nm3286105,1,6.099999904632568,69
nm2957771,1,7.0,70
nm3382796,1,4.099999904632568,207
nm0141142,1,8.600000381469727,9
nm16062921,1,6.300000190734863,8
nm13856133,1,6.800000190734863,6
nm4357173,1,7.599999904632568,16
nm7965974,1,8.100000381469727,28
nm7713426,2,7.300000190734863,29
nm9048138,1,8.5,41
nm10111411,1,6.199999809265137,4406
nm13950611,1,5.900000095367432,7
nm3864294,1,8.800000190734863,25
nm3481235,1,5.5,13
nm16124011,1,6.099999904632568,9
nm0621168,1,6.300000190734863,3995
nm16140804,1,4.800000190734863,9
nm16076623,2,4.5,20
nm2279885,1,7.5,8
nm0738925,1,6.699999809265137,97
nm5293347,1,7.5,60
nm7497304,1,6.099999904632568,46
nm17261901,1,7.900000095367432,20
nm0316685,1,7.300000190734863,29
nm3770762,3,8.899999936421713,111
nm16163922,1,7.400000095367432,1288
nm2035598,1,8.0,8
nm3972168,2,7.3500001430511475,202
