actor_name,facebook_likes,actor_id
Swoosie Kurtz,418.0,nm0001436
Wray Crawford,418.0,nm3719327
Balthazar Getty,418.0,nm0001267
Marion Ross,418.0,nm8601708
Ray Walston,417.0,nm0001827
Mark Feuerstein,417.0,nm5911539
Aditya Roy Kapoor,417.0,nm3169069
Kyla Pratt,417.0,nm7209655
Zach Mills,417.0,nm9382133
Gil Birmingham,416.0,nm0083655
Glenn Ford,416.0,nm4842168
Kate Maberly,416.0,nm0531069
Sarah Drew,416.0,nm7827580
Andrew Rannells,416.0,nm0710330
Karl Malden,416.0,nm0001500
Claire Gordon-Harper,416.0,nm4990757
Kerry Condon,416.0,nm0174403
Bernard Hill,416.0,nm3596854
William Devane,416.0,nm0001137
Nick Cassavetes,415.0,nm0001024
Keegan-Michael Key,415.0,nm1221047
Michael McElhatton,415.0,nm0568385
Kayvan Novak,414.0,nm1315378
Virginie Ledoyen,414.0,nm0001461
Scott A. Martin,414.0,nm0553047
Tisha Campbell-Martin,413.0,
Stephen McHattie,413.0,nm0565569
Gia Mantegna,413.0,nm1213456
Daniel Baldwin,413.0,nm6033291
Jeremy Sande,413.0,nm3274961
Joe Turkel,413.0,nm0877185
Emmanuelle Seigner,413.0,nm0782561
Steve Schirripa,413.0,nm0771993
Steven Michael Quezada,412.0,nm2366374
Larry Hankin,412.0,nm0359969
James Ransone,412.0,nm0710447
George Wendt,412.0,nm10990798
Mathieu Amalric,412.0,nm0023832
James Chalke,412.0,nm0149949
Slash,412.0,nm13840014
Sean Cameron Michael,412.0,nm0584206
Jason Mantzoukas,411.0,nm1727621
Annet Mahendru,411.0,nm3393732
Paul Sanchez,410.0,nm8454938
Don Pardo,410.0,nm0661094
John Glover,409.0,nm5569281
Bradley Pierce,409.0,nm17057440
Kimberly J. Brown,409.0,nm0004782
Wood Harris,409.0,nm0365445
Rory Cochrane,407.0,nm0168262
Sean Whalen,407.0,nm5519079
Frances Bavier,407.0,nm0062592
Shawn Hatosy,407.0,nm0004999
Jimmy Jean-Louis,407.0,nm1097515
Grace Jones,406.0,nm5014362
Trey Parker,406.0,nm2007480
Miriam Margolyes,405.0,nm16071511
Paul McGillion,405.0,nm0569295
Dallas Roberts,405.0,nm9799480
Brooke Smith,405.0,nm5729995
Augustus Prew,405.0,nm1167083
Geoff Bell,405.0,nm6826636
Tamala Jones,405.0,nm0005067
Gary Stretch,404.0,nm7933563
Marian Seldes,403.0,nm0783033
Kevin McCarthy,403.0,nm5717655
James Shigeta,403.0,nm0793363
James Robinson,403.0,nm8779361
Brion James,403.0,nm0416326
Marco St. John,403.0,nm0820660
Fernanda Andrade,403.0,nm8338268
Donald Gibb,403.0,nm0316455
Adhir Kalyan,402.0,nm2290876
Peter Fonda,402.0,nm0284493
Patricia Heaton,402.0,nm0005004
Randy Jay Burrell,402.0,nm3702531
Topol,402.0,nm8480896
Dave Foley,401.0,nm4914743
Agnes Bruckner,401.0,nm0115671
Jacki Weaver,401.0,nm0915865
Richard Briers,401.0,nm0001972
Mike O'Malley,400.0,nm9043930
Aunjanue Ellis,400.0,
Victor Wong,400.0,nm8770078
Penelope Wilton,400.0,nm0934362
William Sanderson,400.0,nm0761836
Ashley Bell,400.0,nm6108721
Brent Anderson,400.0,nm8632877
Larry the Cable Guy,400.0,nm1249256
Kayla Ewell,399.0,nm0263881
Rachel Dratch,399.0,nm0237222
Robin McLeavy,399.0,nm2029984
Jim Backus,399.0,nm7486250
Michael Bolten,399.0,nm1832358
Jacob Vargas,399.0,nm8245376
Eugenio Derbez,399.0,nm0220240
Leslie Caron,399.0,nm0001989
William Mapother,399.0,nm0544611
Kenneth Mars,399.0,nm0550318
Paul Adelstein,399.0,nm0011882
Joseph Cross,398.0,nm7176551
Kang-ho Song,398.0,nm6371817
Matt McCoy,398.0,nm9720680
Susan Ward,398.0,nm8186083
Aaron Hill,398.0,nm8818083
James Fleet,398.0,nm4828864
Rachel Alig,397.0,nm4131336
Anupam Kher,397.0,nm0451600
Amy Sedaris,397.0,nm0781238
Tiya Sircar,396.0,nm1587188
Klaus Kinski,396.0,nm0001428
Emilia Fox,396.0,nm0288976
Tori Spelling,396.0,nm0001760
Marlene Forte,395.0,nm0287168
Simon Baker,395.0,nm5722856
David Eigenberg,395.0,nm7015968
Mike Farrell,395.0,nm5740653
Cathy Moriarty,394.0,nm0001550
James Martin Kelly,394.0,nm0446457
Ian Bohen,394.0,nm0092026
David Adam Flannery,394.0,
Melina Kanakaredes,394.0,nm0005074
Bud Cort,394.0,nm0001069
Lou Taylor Pucci,394.0,nm1086384
Tempestt Bledsoe,394.0,nm0088144
Izabella Scorupco,394.0,nm0001713
Nonso Anozie,394.0,nm1996829
Ward G. Smith,393.0,nm4824669
Rory Kinnear,393.0,nm1239499
Campbell Scott,393.0,nm0001714
Mykelti Williamson,393.0,nm0932112
Don Ameche,392.0,nm0000747
Keegan Connor Tracy,392.0,nm0870535
Jack Elam,392.0,nm0001181
Randall Park,392.0,nm13744098
Catherine Tate,392.0,nm11952655
Skye McCole Bartusiak,392.0,nm0566084
Debbie Harry,391.0,nm0001323
Craig Sheffer,391.0,nm0001729
Stephanie Danielson,391.0,nm2946893
Terry Walters,390.0,nm5349250
Collette Wolfe,390.0,nm2180792
Cyd Charisse,390.0,nm15329585
Terence Bernie Hines,390.0,nm0385722
Jack Reynor,390.0,nm2930503
Andrew Bryniarski,390.0,nm0117420
Magda Apanowicz,389.0,nm1538095
Sam Jaeger,389.0,nm16145144
Jennifer Freeman,389.0,nm10153763
Rachel Brosnahan,389.0,nm3014031
Della Reese,388.0,nm0005343
Ben Vereen,388.0,nm0893965
Charlotte Sullivan,388.0,nm15321314
Danny Aiello,388.0,nm11283834
David Kross,388.0,nm1269088
Andrew Wilson,387.0,nm8751383
Michael Parks,387.0,nm5568930
Joe Don Baker,387.0,nm0000833
John Neville,387.0,nm8564053
Omid Abtahi,387.0,nm1859475
Rich Ceraulo,387.0,
Hervé Villechaize,387.0,nm0898199
Honor Blackman,387.0,nm0000303
Liza Lapira,387.0,nm0487594
Carol Channing,387.0,nm0151919
Conleth Hill,386.0,nm0384152
Jess Weixler,386.0,nm4463658
Will Rothhaar,386.0,nm0745194
Phil Davis,386.0,nm5634939
John Mahoney,385.0,nm5692887
Ryan O'Neal,385.0,nm8158559
Michael Rispoli,385.0,nm0728346
Ron Eldard,385.0,nm0253035
Madison Lintz,385.0,nm3994956
Ornella Muti,385.0,nm0001560
Mike Stanley,385.0,nm8816486
Mindy Sterling,385.0,nm7177458
Richard Dawson,384.0,nm8612146
George Reeves,384.0,nm7403833
Vanessa Angel,384.0,nm6024922
Tony Jay,384.0,nm6120346
Garcelle Beauvais,384.0,nm0004731
Phyllis Smith,384.0,nm9236407
Brian Geraghty,383.0,nm6472443
James Russo,383.0,nm9260897
Gunnar Hansen,383.0,nm8445361
Shanley Caswell,383.0,nm2632793
Roma Maffia,383.0,nm0005173
Corey Sevier,383.0,nm0786417
Mahadeo Shivraj,383.0,nm1956417
Ed Wynn,382.0,nm0943956
Adam DiMarco,382.0,nm4348240
Salvatore Santone,382.0,nm5786388
Geraldine Chaplin,382.0,nm0001036
Antonia Thomas,381.0,nm12776099
Tom Atkins,381.0,nm9964732
Claudette Colbert,380.0,nm5766590
Craig Bierko,380.0,nm0081572
Sebastian Koch,380.0,nm7710622
Johnny Nguyen,380.0,nm6998629
David Patrick Kelly,380.0,nm0446314
Jessalyn Gilsig,380.0,nm0319698
Christie Burke,380.0,nm9039498
Jorja Fox,379.0,nm0289080
Kelly Ripa,379.0,nm0727961
Michael Weston,379.0,nm8107228
Wayne Brady,378.0,nm9224925
Scott Schwartz,378.0,nm9079215
Scott Cohen,378.0,nm9559626
Diora Baird,378.0,nm1401531
David Mann,378.0,nm5734314
Mike Howard,378.0,nm6116658
Nora Arnezeder,378.0,nm2482391
Saïd Taghmaoui,378.0,nm0846548
Christopher Guest,378.0,nm6133039
Yuki Matsuzaki,378.0,nm1452105
Adam Copeland,377.0,nm7238463
Richard Anderson,377.0,nm8762285
Eduardo Verástegui,377.0,nm0895150
Scott Wolf,376.0,nm8140848
Meg Crosbie,376.0,nm5976690
Kacey Clarke,376.0,nm0056041
Dennis Franz,376.0,nm2517629
Bebe Neuwirth,376.0,nm0001564
Walter Brennan,376.0,nm13679509
Josh Robert Thompson,375.0,nm2590280
Jack O'Halloran,375.0,nm5321431
Alex Emanuel,375.0,nm4733435
John Robinson,375.0,nm8857350
Emily Meade,374.0,nm5747156
Carmen Ejogo,374.0,nm0252238
Adam Arkin,374.0,nm9072657
Kip Pardue,374.0,nm0661164
Abhishek Bachchan,374.0,nm0045393
Numan Acar,374.0,nm1485637
Daniel Franzese,374.0,nm0291881
Mark Williams,373.0,nm8824182
Hugh M. Hefner,373.0,
Eric Johnson,373.0,nm9230758
Benedict Wong,372.0,nm0938950
Jason Robards,372.0,nm0001673
Chad Lowe,372.0,nm4637541
Elvis Nolasco,372.0,nm0634393
Ricardo Chavira,372.0,nm0154632
Katia Winter,372.0,nm2316016
David Paymer,372.0,nm0001601
Vladimir Kulich,372.0,nm0474520
Edwin Neal,371.0,nm0623605
Rachel Skarsten,371.0,nm0803896
Ashley Hinshaw,371.0,nm3358233
Kellie Martin,371.0,nm8762398
Angela Nordeng,371.0,nm3170215
Billy Drago,371.0,nm0236711
Daniel Auteuil,370.0,nm0000809
Cesar Romero,370.0,nm9079993
Robert Capron,370.0,nm2953573
Paul T. Taylor,370.0,nm1675531
Kate McKinnon,370.0,nm3009952
Rob Brown,370.0,nm6095582
Kylie Bunbury,370.0,nm3954896
Kristen Seavey,370.0,nm4370600
Janine Turner,369.0,nm5299839
Marc Anthony,368.0,nm5049299
Alice Krige,368.0,nm0000481
Christine Cavanaugh,368.0,nm15730493
Laura Spencer,368.0,nm7353099
Temuera Morrison,368.0,nm0607325
Mike Dopud,368.0,nm0233304
Jan Hooks,367.0,nm0393660
Gregory Alan Williams,367.0,nm0930707
Dann Florek,367.0,nm0282648
Shelley Winters,367.0,nm0001859
James Babson,366.0,nm6949118
Michael Jordan,366.0,nm6072536
Amy Brenneman,366.0,nm4358627
Jesse Jane,366.0,nm1377478
Michael Chapman,366.0,nm9215993
Murray Hamilton,366.0,nm1467704
Kevin Gage,366.0,nm0300824
Anders Holm,365.0,nm8830335
Lloyd Kaufman,365.0,nm0442207
Rhea Perlman,365.0,nm0674231
Riz Ahmed,365.0,nm1981893
Julia Jones,364.0,nm8769661
Allen Payne,364.0,nm13074116
James Hetfield,364.0,nm2770556
Marques Houston,363.0,nm0396867
Hannah Spearritt,363.0,nm0817339
Mackenzie Davis,363.0,nm9273626
Kaitlyn Dever,363.0,nm3239803
Terry Kinney,363.0,nm0455767
Nicole Randall Johnson,363.0,nm1531996
Brad William Henke,363.0,nm0377034
Method Man,362.0,nm0541218
Taylor Handley,362.0,nm0359623
Steve-O,362.0,nm0828177
Claire Foy,362.0,nm13014846
Michael Bower,362.0,nm5473770
Raphael Sbarge,362.0,nm0768620
Jürgen Prochnow,362.0,nm0001638
Kevin G. Schmidt,362.0,nm0773056
Nancy Cartwright,362.0,nm15425751
Vanilla Ice,361.0,nm0406678
Stefan Kapicic,361.0,nm1292973
Tony Doupe,361.0,nm0235417
Kristoffer Polaha,361.0,nm1119340
David Alan Grier,360.0,nm16470127
Alan Autry,360.0,nm0042641
Bobby Coleman,360.0,nm1544100
Reg E. Cathey,360.0,nm0146146
Nicole Ari Parker,360.0,nm0662519
Steve Harvey,360.0,nm9469884
Jacob Pitts,360.0,nm6575925
Gian Maria Volontè,360.0,nm0002231
Lucas Bryant,359.0,nm9597857
Robert Rusler,359.0,nm0750852
Jack Warden,359.0,nm0912001
Kira McLean,359.0,nm6393874
Nancy Travis,359.0,nm0001802
Exie Booker,359.0,nm3994673
Mike Beckingham,358.0,nm5672421
Richard Wilson,358.0,nm8840490
Gloria Sandoval,358.0,nm8500322
Luke Newberry,358.0,nm0627639
Tom Virtue,358.0,nm5181141
Nicole Sullivan,358.0,nm5542047
Beverly Randolph,358.0,nm0709874
Rafe Spall,358.0,nm1245863
Facundo Lombard,357.0,nm2091143
Nathan Parsons,357.0,nm1452155
Scott Patterson,357.0,nm6079812
Billie Burke,357.0,nm0000992
Jaqueline Fleming,357.0,nm0281693
Chris Kattan,357.0,nm0441592
Dominique McElligott,356.0,nm1069800
Burt Ward,356.0,nm0911431
Frank Vincent,356.0,nm8675058
Paul Williams,356.0,nm9205574
James Drury,356.0,nm6107458
Chris Marquette,355.0,
Vanesa Tomasino,355.0,nm1500694
Rob Morrow,355.0,nm2962660
Russell Peters,355.0,nm5362530
Meg Foster,355.0,nm5411799
David Proval,354.0,nm0698998
Cathryn de Prume,354.0,nm0211040
Sam Medina,354.0,nm2795989
Eleanor Parker,354.0,nm12498235
Anneliese van der Pol,354.0,nm1156809
Haley Ramm,354.0,nm1391252
Reece Thompson,354.0,nm9069678
Yuri Lowenthal,354.0,nm0523180
Lillo Brancato,353.0,nm13007662
Karisma Kapoor,353.0,nm6034509
Daniel Wu,353.0,nm9649329
Munro Chambers,353.0,nm1089325
Courtney Love,353.0,nm14564725
Lawrence Gilliard Jr.,353.0,nm0319142
Mark Moses,353.0,nm9375810
Paterson Joseph,352.0,nm0430667
Cariba Heine,351.0,nm2100998
Deneen Tyler,351.0,nm0878807
Lauren Lee Smith,351.0,nm0809049
Will.i.am,350.0,nm1443238
Mini Anden,350.0,nm1068565
Deirdre Lorenz,350.0,nm1255825
Brett Cullen,350.0,nm9014960
Stuart Margolin,350.0,nm0546765
Sydelle Noel,349.0,nm1999504
Dustin Fitzsimons,349.0,nm2951481
Ally Walker,349.0,nm6545913
Talisa Soto,349.0,nm11892416
Charles Mesure,349.0,nm0582351
Richard Crenna,349.0,nm0001077
Michael Bowen,348.0,nm9206837
Priscilla Presley,348.0,nm0001636
Emily Wickersham,348.0,nm2278978
Bob Clendenin,347.0,nm0003928
Illeana Douglas,347.0,nm0001152
Nick Gomez,347.0,nm9390804
Aaron Stanford,346.0,nm9160243
Gina Holden,346.0,nm1248373
Aasif Mandvi,346.0,nm0541902
Robert Taylor,346.0,nm5731903
Kate del Castillo,345.0,nm0215487
Olympia Dukakis,345.0,nm0001156
Dabney Coleman,345.0,nm0001056
Tchéky Karyo,345.0,nm0001409
Laura Harris,345.0,nm5619571
Michael Beach,344.0,nm6694627
June Squibb,344.0,nm0820053
Necar Zadegan,344.0,nm2464261
Penelope Ann Miller,344.0,nm0000542
Maria Thayer,344.0,nm0857215
Aisha Hinds,343.0,nm1490300
Mike Figueroa,343.0,nm1289166
Jeanne Moreau,343.0,nm0603402
Teddy Sears,343.0,nm1146243
Paul Michael Glaser,343.0,nm0001274
Reid Ewing,343.0,nm2938641
Victoria Smurfit,343.0,nm0810729
Robin Shou,342.0,nm0795225
Toby Huss,342.0,nm0403947
Lola Glaudini,342.0,nm0322164
Yayan Ruhian,342.0,nm3345670
David Mamet,342.0,nm0000519
Megan Hilty,341.0,nm2047859
Tabu,341.0,nm8631940
T.C. Stallings,341.0,nm3956954
Nicole 'Snooki' Polizzi,341.0,
Ashanti,341.0,nm9320720
Nicollette Sheridan,341.0,nm0001733
George Hamilton,341.0,nm6045727
Annie Parisse,341.0,nm0661755
Mía Maestro,341.0,nm0535502
James Norton,340.0,nm5767738
Megan Charpentier,340.0,nm2743784
Quincy Jones,340.0,nm9883343
Matthew McGrory,340.0,nm9813984
Elijah Kelley,339.0,nm3109697
Katherine Helmond,339.0,nm0001340
Frank Finlay,338.0,nm0277975
Steve Harris,338.0,nm6040778
Victoria Jackson,338.0,nm9335986
John Gallagher Jr.,338.0,nm14676667
Carmen Argenziano,338.0,nm0034492
Dave Fennoy,338.0,nm0271965
Willie Nelson,338.0,nm6859072
Gbenga Akinnagbe,338.0,nm1782153
Doug Bradley,337.0,nm5721050
Wendy Raquel Robinson,337.0,nm0733185
Florence Henderson,337.0,nm1247404
Robin Atkin Downes,336.0,nm0235960
Omri Katz,336.0,nm0441814
Eddie Jemison,336.0,nm0420646
David Oakes,335.0,nm5723612
Jonathan Silverman,334.0,nm9040445
Rupert Evans,334.0,nm8600265
Alexander Vlahos,334.0,nm9594769
Henry Simmons,334.0,nm6238391
Bill Maher,334.0,nm5580902
George Sanders,333.0,nm7787576
Keram Malicki-Sánchez,333.0,nm0539537
David Della Rocco,333.0,nm0217386
David Denman,332.0,nm0219292
Molly Ephraim,332.0,nm1454378
Robert Pine,332.0,nm2769167
Jennifer Jones,332.0,nm8864643
Vera Miles,332.0,nm0587256
Luenell,332.0,nm0132685
Terry Jones,332.0,nm9217060
Luis Tosar,331.0,nm0869088
Thomas Middleditch,331.0,nm3042755
Brianna Brown,331.0,nm8914943
Zoe Lister-Jones,331.0,nm1830380
Marshall Allman,330.0,nm8545982
Joan Plowright,330.0,nm0687506
Shô Kosugi,330.0,nm0467563
Tichina Arnold,330.0,nm0036651
Gabrielle Carteris,330.0,nm0142000
Kirby Bliss Blanton,329.0,nm1926300
Chandler Canterbury,329.0,nm2425105
Norah Jones,329.0,nm7979167
Katherine LaNasa,329.0,nm0478762
Nick Cave,329.0,nm6158375
Ike Barinholtz,329.0,nm15301651
Paul Gross,329.0,nm3223818
Camryn Manheim,329.0,nm0005179
Roma Downey,329.0,nm0004884
Jean Smart,329.0,nm0005443
Lisa Ray,329.0,nm8020120
Allen Covert,328.0,nm0184445
Richard T. Jones,328.0,nm2606121
Lily Atkinson,328.0,nm1372570
Stevie Wonder,328.0,nm0005567
Dan Hicks,328.0,nm5027189
DeRay Davis,328.0,nm1154986
Rachel True,328.0,nm0874086
Jonny Weston,328.0,nm4103976
Jeremy Northam,327.0,nm0000562
Jimmy Shergill,327.0,nm0792116
Stephen Rea,327.0,nm8831650
Kenny Johnston,327.0,nm15355364
Oleg Taktarov,327.0,nm0847727
Seymour Cassel,327.0,nm0001025
Ken Arnold,327.0,nm8857417
Héctor Jiménez,327.0,nm8960168
Taika Waititi,326.0,nm0169806
Ray Charles,326.0,nm7746969
Amber Benson,326.0,nm6307589
Mathieu Kassovitz,326.0,nm0440913
Alexandra Holden,326.0,nm0005016
Adam Hicks,326.0,nm5689624
Archie Kao,326.0,nm0438055
Jamel Debbouze,326.0,nm0213354
Roger Allam,326.0,nm0019885
Paul Kaye,326.0,nm8103572
David Jason,325.0,nm2787576
Patti LuPone,325.0,nm0526985
Garrett M. Brown,325.0,nm0113595
Mimi Kirkland,325.0,nm5122514
Richard Lynch,324.0,nm5423423
Pamela Reed,324.0,nm8440456
Dwight Yoakam,324.0,nm0948267
Cindy Williams,324.0,nm6030406
Tracey Walter,324.0,nm0910145
Robb Wells,324.0,nm8634439
Lark Voorhies,324.0,nm0903397
Brian Van Holt,324.0,nm0887144
Kyle Hebert,324.0,nm8068832
Kaylee DeFer,324.0,nm1560236
Behrouz Vossoughi,324.0,nm0903750
Sandrine Holt,324.0,nm0002142
Megyn Price,323.0,nm0697044
Lizzie Brocheré,323.0,nm1227053
John Billingsley,323.0,nm6315071
Rita Wilson,323.0,nm5427491
Björk,322.0,nm0001951
Shaun Sipos,322.0,nm1036050
Eric Schweig,322.0,nm0777760
Shannon Tweed,322.0,nm0000238
Jordan Prentice,322.0,nm8175112
Mark L. Young,322.0,nm1171196
Stephanie March,322.0,nm0545335
Valerie Perri,322.0,nm0674651
Zach Woods,322.0,nm5385716
Patricia Belcher,322.0,nm0006970
Howard Hesseman,322.0,nm0381606
Keenen Ivory Wayans,322.0,nm0005540
Peter Hermann,322.0,nm2784342
Todd Bridges,321.0,nm5779422
Philip Michael Thomas,321.0,nm0859365
Lisa Wilcox,321.0,nm0928244
Christopher Abbott,321.0,nm9719151
Jennifer Westfeldt,321.0,nm0922724
Jean Louisa Kelly,320.0,nm0446465
Gabriel Damon,320.0,nm0198925
Steffinnie Phrommany,320.0,nm2396859
Jean-Louis Trintignant,319.0,nm0004462
Nicole de Boer,319.0,nm13532034
Cabrina Collesides,319.0,nm5439475
Jean Arthur,319.0,nm13788329
Sam Underwood,319.0,nm6835248
French Stewart,319.0,nm0829390
Crystal Lowe,319.0,nm10650218
Robert John Burke,318.0,nm0121559
Barbara Billingsley,318.0,nm0082511
Al Freeman Jr.,318.0,nm0293272
Melissa Ordway,318.0,nm2377802
Keir O'Donnell,318.0,nm1218757
William Atherton,317.0,nm6102412
Adrian Lester,317.0,nm0504412
Tim Abell,317.0,nm0008543
Joanna Cassidy,317.0,nm0001026
Yassie Hawkes,317.0,nm6430531
Brian Keith,316.0,nm5416760
Scott Adsit,316.0,nm0012523
Hutch Dano,316.0,nm2938448
Sammy Nagi Njuguna,316.0,nm3168244
Dagmara Dominczyk,316.0,nm0231436
Irène Jacob,316.0,nm0001393
Lela Rochon,316.0,nm0005375
Ron Palillo,316.0,nm0657676
Texas Battle,315.0,nm1564024
Irene Dunne,315.0,nm0002050
Shriya Saran,315.0,nm1328152
Kamil McFadden,315.0,nm3262224
George Lazenby,314.0,nm0493872
Maika Monroe,314.0,nm2140860
Tjasa Ferme,313.0,nm3962855
Jake Lacy,313.0,nm3821405
Ahmed Best,313.0,nm0078886
Kathy Baker,313.0,nm10554912
David Harbour,313.0,nm3004596
Louis Mandylor,312.0,nm0541909
Lee Evans,312.0,nm9571877
Barret Oliver,312.0,nm0646768
Dustin Diamond,312.0,nm9788807
Brigitte Nielsen,312.0,nm0000557
Isaac C. Singleton Jr.,312.0,nm0802280
Drew Carey,311.0,nm0004804
James Gammon,311.0,nm5407666
Dennis Burkley,311.0,nm0122036
Drew Sidora,311.0,nm0796676
Raymond Burr,311.0,nm0000994
Catherine Hicks,311.0,nm5354092
Bobby Moynihan,311.0,nm1293885
Anita Briem,311.0,
Peter Vaughan,310.0,nm5007780
Blair Brown,310.0,nm7131794
Tom McCarthy,310.0,nm5773961
Angela Sarafyan,310.0,nm1494168
Catherine Lough Haggquist,310.0,nm0521723
Fabian Bolin,309.0,nm6411903
La'Princess Jackson,309.0,nm4617257
Jennifer Saunders,309.0,nm5431819
Natasha Calis,309.0,nm2828435
Jon Polito,309.0,nm0689237
Patch Darragh,309.0,nm1113773
Betsy Palmer,309.0,nm0658133
Essie Davis,309.0,nm0204583
Paulette Goddard,309.0,nm0002104
Amir Talai,308.0,nm1197519
Patrick Bergin,308.0,nm0000920
Patrick Fabian,308.0,nm8441540
Chi Muoi Lo,308.0,nm0516286
David Agranov,308.0,nm1290815
Sonia Braga,308.0,nm0000968
Leland Orser,308.0,nm0650702
Maria Doyle Kennedy,308.0,nm0448204
Rachel Ticotin,308.0,nm0001797
Windell Middlebrooks,308.0,nm2070606
Carlos Alazraqui,307.0,nm16589808
Naseeruddin Shah,307.0,nm0787462
Catherine McCormack,307.0,nm9267870
Elissa Dowling,307.0,nm2233462
Seth Meyers,307.0,nm5465769
Erin Gray,307.0,nm5452216
Jelena Jovanova,306.0,nm4096341
David Moscow,306.0,nm0608378
Linden Ashby,306.0,nm0000798
Patrick Gallagher,306.0,nm8861790
Renee Olstead,305.0,nm0648164
Celina Jade,305.0,nm3018796
Allen Leech,305.0,nm1395602
Lorraine Toussaint,305.0,nm0005501
Luke Treadaway,305.0,nm2008435
Kath Soucie,304.0,nm0815718
Natalie Imbruglia,304.0,nm0001386
Jodie Whittaker,304.0,nm12183759
Lori Singer,304.0,nm0001742
Parker Sawyers,304.0,nm4554036
Michael Stahl-David,304.0,nm1221863
Takashi Shimura,304.0,nm0793766
Kabir Bedi,303.0,nm13752417
Terrance Zdunich,303.0,nm0954023
Cory Hardrict,303.0,nm0362484
R. Marcos Taylor,303.0,
Erin Daniels,303.0,nm0006439
Linus Roache,303.0,nm0730070
Jessica Collins,303.0,nm8758315
Matt O'Leary,303.0,nm7744253
Ben Cross,303.0,nm7350443
Piper Laurie,303.0,nm0001453
Ann Miller,302.0,nm6048191
Andy Dick,302.0,nm8786445
Victor Rasuk,302.0,nm0711559
Ashley Martin,302.0,nm8757975
Michael McMillian,302.0,nm3025577
Christina Moore,301.0,nm9003388
Gene Simmons,301.0,nm9866081
Brandon Molale,301.0,nm0596404
Kathryn Erbe,301.0,nm0002062
John Carradine,300.0,nm0001017
Jonathan Sadowski,300.0,nm1838070
Julia Garner,300.0,nm3400186
Gabriel Bateman,300.0,nm5145655
Wade Williams,300.0,nm5475764
Regi Davis,300.0,nm0205318
KaDee Strickland,299.0,nm0834380
Clayne Crawford,298.0,nm0186728
Alycia Debnam-Carey,298.0,nm1486317
Gregg Henry,298.0,nm0001344
Michael J. Morris,298.0,nm5886113
Betsy Russell,298.0,nm0751018
Bruce Campbell,298.0,nm9195148
Teryl Rothery,298.0,nm0745186
Robert Urich,297.0,nm4946590
Brock Baker,297.0,nm8813435
Celeste Holm,297.0,nm0002141
Cyril Raffaelli,297.0,nm0706220
Jason Beghe,297.0,nm0000892
Daisy Betts,297.0,nm2237408
Nicki Aycox,296.0,nm0043704
Kerry Bishé,296.0,nm2628935
James Arnold Taylor,296.0,nm0852517
Lesley Ann Warren,296.0,nm0000690
JoBeth Williams,296.0,nm0001851
Robin Weigert,295.0,nm0917848
Louis Ferreira,295.0,nm7611551
Louise Bourgoin,295.0,nm2864046
Chasty Ballesteros,295.0,nm3276414
Denise Boutte,295.0,nm1594832
Maria Canals-Barrera,295.0,nm0133566
Diana Ross,295.0,nm0005384
François Chau,294.0,nm0154236
Armin Mueller-Stahl,294.0,nm0000090
Angela Bettis,294.0,nm0079374
Siobhan Fallon Hogan,294.0,nm0266441
Darren Shahlavi,294.0,nm0004540
Mykel Shannon Jenkins,294.0,nm0420926
Jill Flint,294.0,nm6902983
Traylor Howard,294.0,nm0005025
Josh Meyers,293.0,nm5690481
Steven Berkoff,293.0,nm0000925
Noah Bean,293.0,nm0063800
Grant Heslov,293.0,nm0381416
Keri Lynn Pratt,292.0,nm0005325
Mimi Rogers,292.0,nm2940356
Bobby Campo,292.0,nm2092545
Vincent Perez,292.0,nm14520850
Joshua Ormond,291.0,nm3121176
Shane Carruth,291.0,nm1503403
Gina McKee,291.0,nm0571160
Roger Cross,290.0,nm11592531
Anna Harr,290.0,nm4842994
Wilson Cruz,290.0,nm15481477
David Dastmalchian,290.0,nm2810287
Hye-kyo Song,290.0,
Richard Howland,290.0,nm12289889
Jon Tenney,289.0,nm0855103
Pollyanna McIntosh,289.0,nm1717573
Alicja Bachleda,289.0,nm0045461
Guillermo Arriaga,289.0,nm0037247
Emily Alyn Lind,289.0,nm3014840
Warren Oates,288.0,nm0643105
Gemma Chan,288.0,nm2110418
Fanny Ardant,288.0,nm0000272
Joshua Ray Bell,288.0,nm3871681
Tatum O'Neal,288.0,nm9178028
James Whitmore,288.0,nm14546127
Mariel Hemingway,288.0,nm0000446
Helen Martin,287.0,nm5549536
Jonathan Hyde,287.0,nm6801560
Kelly Rutherford,287.0,nm0005393
Brady Corbet,287.0,nm1227232
Ray McKinnon,287.0,nm0571964
Ray Milland,287.0,nm0001537
Sunny Mabrey,287.0,nm1007554
Daniel Mays,287.0,nm4623922
Max Riemelt,287.0,nm0726262
Brenda Blethyn,286.0,nm0000950
Aksel Hennie,286.0,nm0377336
Carl Gilliard,285.0,nm16218251
John Gavin,285.0,nm9814812
Shirley Knight,285.0,nm7978739
Alexis Arquette,285.0,nm0000793
Bryan Brown,284.0,nm5743490
Mithun Chakraborty,284.0,nm6322548
