tconst,cast_avg_movie_rating,cast_avg_votes_per_movie,cast_avg_total_movies,cast_avg_rating_std_dev,cast_avg_high_rated_movie_count,cast_avg_career_span,cast_avg_recent_avg_rating,movie_rating
tt11016222,6.360000026226044,77.58333333333334,7.0,2.721973427144761,2.0,12.0,6.050000001986822,1.8
tt9654108,6.102192960984525,1329.796783625731,14.666666666666666,0.8623477354638845,0.0,23.333333333333332,5.90809523945763,5.4
tt29633969,5.788459622207715,5624.102567340066,20.666666666666668,1.0100862340316894,0.3333333333333333,25.5,5.674444515175289,5.9
tt13462900,5.797585012674456,2474.287964416536,19.285714285714285,0.8390412541125423,0.0,18.428571428571427,5.72499997048151,5.5
tt6436620,5.705082360270259,59049.40714285713,11.6,1.0107418653347435,0.0,13.2,6.040380872090656,5.2
tt31844525,6.5536324468069465,582.8697344322344,25.166666666666668,1.385431330855699,2.6666666666666665,16.0,7.3373809110550665,7.7
tt12717808,5.850000043710073,194.66666666666666,3.5,1.5424620687583745,0.5,4.0,5.850000043710073,4.4
tt27972593,6.064642858505249,344.2440476190476,15.8,1.1197614658957549,1.2,11.8,5.7812281016419105,5.4
tt30279496,6.344396389027437,353.853311965812,13.333333333333334,1.0804039639274976,0.8333333333333334,9.833333333333334,6.253472247388628,5.8
tt14636620,6.41010738631813,124.50233426704015,11.166666666666666,1.6620871107824913,1.3333333333333333,9.833333333333334,6.616865096205756,7.3
tt27712001,5.634681484097032,1995.9497684923772,30.2,0.877083528054904,0.0,20.6,5.500833327770233,5.0
tt12339374,6.543129001208352,955.3358063797472,39.666666666666664,1.2036395177877453,2.8333333333333335,24.666666666666668,6.9895370161091845,6.6
tt13617580,5.622083268562952,1077.0125,8.0,1.012547747053146,0.0,10.75,5.567499935626984,6.1
tt13044858,5.8486909863097765,398.59985632183907,21.5,1.443678070819,0.8333333333333334,9.333333333333334,6.229513962649637,7.4
tt29705779,6.161805603901545,2337.7194444444444,6.5,1.6274921959106239,0.5,15.75,6.135000113646189,7.8
tt16253322,6.49277416548708,314.28316885964915,11.5,1.002400970926886,0.0,17.333333333333332,6.687777805328369,7.4
tt14163772,5.854242449818235,2332.3151515151512,15.2,0.9053610751913599,0.0,23.0,6.107666776974996,6.3
tt27117413,6.03519722359177,460.9094516594517,18.5,0.8763450522342925,0.16666666666666666,14.333333333333334,6.1773504518036155,6.9
tt14734766,6.52800476589264,48.267628205128204,16.75,1.297540167242059,1.25,6.0,6.55120188341691,7.6
tt13580196,4.8754097349893035,1011.7455882352939,82.0,1.5816641219907073,3.0,19.333333333333332,4.587742794307208,4.5
tt15857094,5.730877166547273,161.55754385964912,7.4,1.5651283981400663,0.0,9.8,6.657777754465738,7.5
tt32659608,5.742440520014082,67.90535714285714,7.5,1.4128473627501734,0.0,6.0,6.693333391348521,7.4
tt24485052,6.836779165787703,12176.843354430379,16.666666666666668,1.2258751145237263,2.1666666666666665,14.166666666666666,7.604059828652275,8.0
tt32566625,5.0828018529373304,527.9160775713794,31.666666666666668,1.2187485562617824,0.16666666666666666,21.833333333333332,4.571367423079292,4.2
tt29371859,6.220517313184293,2632.463100236547,36.4,1.4771025529939779,3.4,19.2,6.888146812599023,8.2
tt27922346,5.811764717102051,2436.705882352941,19.0,1.1879584784969672,0.5,19.0,5.837500015894571,7.4
tt21358820,6.038322485155497,3073.6237741017153,42.166666666666664,0.757301438699538,0.3333333333333333,32.333333333333336,6.175349881518282,6.1
tt15440934,6.811042140513432,748.374643645992,68.83333333333333,1.195198957805842,6.666666666666667,20.0,6.850472494475723,7.2
tt13817840,5.732722001451652,1311.7003770790611,33.6,0.9588138898233411,0.4,22.8,5.768275005352433,4.7
tt11148028,6.307376166839973,2420.767747621085,78.25,1.1912156220442234,3.5,24.75,6.159459730146224,6.6
tt14998596,5.490714289460863,462.6345238095238,15.75,1.4388030060148955,1.0,11.25,5.066118401916404,3.5
tt13224254,6.631669097905388,2478.9189171430453,68.0,1.2987479179192196,6.0,22.5,7.135874309332475,8.9
tt26937091,5.929089238208798,3035.441829833041,60.6,1.3693417574194846,4.0,17.0,5.868815320457509,6.7
tt28275208,4.262309831310807,516.0468150896722,18.0,1.7618283682052085,0.7142857142857143,11.428571428571429,4.154688990107971,2.5
tt32569446,5.949720051322244,324.42506613756615,15.166666666666666,1.3282866473884816,1.3333333333333333,9.833333333333334,5.628626405712449,4.4
tt10168672,5.79937932158307,3796.785506413967,45.285714285714285,0.8566931975448375,0.14285714285714285,22.714285714285715,5.533469368811367,4.8
tt27941211,4.281666747728983,149.51666666666665,4.8,1.9738195890463999,0.0,14.0,3.9133334159851074,5.3
tt17079862,5.452222204208375,145.87222222222223,17.0,1.241462245016343,0.3333333333333333,40.666666666666664,6.8999998569488525,6.7
tt16979554,6.0501802122996935,786.8050793650795,95.66666666666667,1.6952565887124083,5.666666666666667,31.0,7.744444477558136,9.0
tt21417490,4.512881223819415,1016.196632996633,18.8,1.1125621801003633,0.2,11.4,4.576111141178343,4.4
tt11853308,5.943999958833059,4131.91,5.6,1.1819384073784631,0.2,8.8,6.30999991496404,7.1
tt8426666,5.174936410889183,112.0560996563574,28.0,1.5693539983426568,1.0,17.8,4.750285654408591,4.1
