tconst,main_cast_avg_movie_rating,main_cast_avg_votes_per_movie,main_cast_avg_total_movies,main_cast_avg_rating_std_dev,main_cast_avg_high_rated_movie_count,main_cast_avg_career_span,main_cast_avg_recent_avg_rating,supporting_cast_avg_movie_rating,supporting_cast_avg_votes_per_movie,supporting_cast_avg_total_movies,supporting_cast_avg_rating_std_dev,supporting_cast_avg_high_rated_movie_count,supporting_cast_avg_career_span,supporting_cast_avg_recent_avg_rating,movie_rating
tt11580854,5.872222182779432,3736.0038986354775,41.333333333333336,1.3537228259996066,2.6666666666666665,20.666666666666668,6.264242362976074,6.155632812331253,4058.3056270334223,27.0,1.3152461050151008,2.2857142857142856,11.714285714285714,6.375686835975206,8.5
tt11847966,5.937499960263571,1056.375,6.5,0.9666935948247899,0.0,7.5,5.962499976158142,6.524285700796024,1628.797333829365,32.0,1.376075579321644,1.5,12.0,6.423825744607233,6.7
tt11853308,5.8291666110356655,8857.125,3.5,0.9805005669568632,0.0,8.5,6.399999936421713,5.990333290100098,945.74,6.2,1.3632424152177296,0.2,10.8,6.589999902248382,7.1
tt11866518,5.383333285649617,433.1666666666667,8.0,1.0147249752447998,0.0,9.0,5.8999998569488525,5.808321665141128,1227.644215044215,73.4,0.9117022105648204,2.6,12.2,5.7642644541332695,5.7
tt12145636,7.099999904632568,89.0,3.0,0.9384930852792726,0.0,4.0,7.099999904632568,5.886046542677769,1204.3023255813953,57.0,1.7675085465922011,6.0,22.0,6.300000071525574,7.1
tt12151820,5.763399903379124,1947.7730496453903,35.333333333333336,0.9246066030377715,0.0,25.0,6.2799999713897705,5.579166687197156,1931.2546296296296,6.5,0.8604208224873259,0.0,7.666666666666667,5.8200000206629445,6.4
tt12153576,6.0540598294673815,768.2670940170941,17.666666666666668,0.8059636469250879,0.3333333333333333,17.333333333333332,6.1193236682725995,5.825000047683716,74.75,5.0,0.6499999731015002,0.0,4.0,5.733333428700765,6.4
tt12526976,6.672848625560168,558.8109409146299,46.0,1.020307662889838,3.0,23.0,6.5156410425137254,6.248080874629601,240.4030172413793,24.5,1.2938081252537252,3.25,12.75,6.268749951074521,5.7
tt12536294,6.367785355796844,78894.45426768182,46.0,0.7767502427032288,0.6666666666666666,27.333333333333332,6.231439362872731,6.269668389602678,46370.23038064301,15.4,0.8850788650568132,0.2,22.2,6.313761862573169,6.5
tt12906940,4.875000011353266,75.38888888888889,34.333333333333336,1.4795269534312736,0.0,6.0,4.99295900148504,4.696467377569364,90.08423913043478,23.5,1.3592679064433877,0.0,5.5,4.834941489654675,4.9
tt13250016,4.573611110448837,198.59722222222223,16.5,1.4103420004144858,0.0,19.0,4.144444439146254,4.713611091826162,531.8593372319689,24.2,1.1486345026826459,0.0,20.6,4.465999935865403,3.8
tt13271970,7.210000069936116,187.9,5.0,0.5826658175912087,0.0,9.0,7.275000095367432,7.324666748046875,184.35333333333332,5.4,0.46337892518252255,0.0,17.4,7.800000190734863,7.8
tt13275946,5.914285659790039,33.142857142857146,11.0,1.291547503504802,0.0,28.0,5.859999942779541,5.691666656070286,194.8611111111111,5.333333333333333,0.5937557773623567,0.0,6.666666666666667,5.327777809566921,5.4
tt13276438,5.959999990463257,822.4,15.0,1.8880913220386044,1.0,8.0,6.174999952316284,6.591666658719381,1142.2499999999998,5.0,2.0829880747421505,1.0,2.5,6.591666658719381,8.5
tt13279182,5.356578939839413,43.30263157894737,27.5,1.3693988107186128,2.0,7.5,5.021212216579553,4.350000143051148,52.0,6.0,0.6363961705028504,0.0,8.0,4.350000143051148,4.8
tt13603598,6.192424248565327,5105.401515151516,15.0,1.0747297972105923,1.0,18.5,6.200000047683716,7.725000023841858,29.5,5.0,1.4244883321389437,2.0,14.0,8.100000143051147,6.9
tt13609560,4.825833332538605,517.5416666666666,7.666666666666667,0.9212172673806949,0.0,8.333333333333334,4.74444436762068,5.390060622475364,707.4412121212121,5.6,0.9700675692345339,0.2,6.2,4.874999904632569,4.6
tt13611284,5.845303033337449,585.1590909090909,16.333333333333332,1.2122160642501658,0.0,16.333333333333332,5.045833329359691,5.7624999682108555,307.625,9.0,1.0338554589691447,0.0,12.0,5.723333303133646,4.1
tt13611532,5.643999986648559,225.72,19.0,0.7981306458451407,0.0,20.5,4.762499988079071,5.790277749773056,202.92658730158732,10.571428571428571,0.8469160785569109,0.14285714285714285,11.0,5.38571422781263,5.1
tt13612878,6.408875875506524,4391.196604215456,88.0,1.1837267223133905,7.5,21.5,6.486700679169219,5.6333333651224775,113.0,3.0,0.635085241048176,0.0,4.0,6.0,6.0
tt13613338,6.868571417672293,4206.057142857143,42.0,1.1638606019598126,7.0,21.0,6.836666663487752,6.649999959128244,2138.714285714286,17.0,0.846486014677747,0.0,10.0,6.899999965320934,6.0
tt14026644,5.603205173443525,4427.378205128205,11.0,1.3760184335946382,0.0,10.0,5.727777851952447,4.684523835068657,421.0833333333333,5.0,1.4247723674429664,0.0,16.0,3.7666667302449546,3.4
tt14030142,4.803750002384186,2866.45,6.5,1.5012396304890734,0.0,15.5,6.900000095367432,5.75,259.5,3.0,1.6263457315989744,0.0,7.0,6.900000095367432,6.9
tt14032336,5.31250007947286,1785.25,6.5,0.7811222697653141,0.0,5.0,5.191071510314941,5.868750065565109,2275.9375,6.0,1.1357820157438518,0.5,4.5,5.829166750113169,4.8
tt14033204,8.050000031789144,12.166666666666666,6.0,0.1516573956909925,5.0,13.0,8.099999904632568,8.025000095367432,13.75,4.0,0.1707824196970619,3.0,6.0,8.0,8.0
tt14035108,6.284803915491291,977.7166666666667,9.0,0.4428604880981819,0.0,10.666666666666666,6.2916666587193815,6.357329045335975,3241.237412524818,24.8,0.6854185033651685,0.2,20.6,6.266666618982951,6.2
tt14045660,4.737037102381389,174.8148148148148,8.0,1.1122164668979175,0.0,7.0,4.962222321828206,4.727104400344168,72.80050505050505,22.0,1.4596691327443414,0.3333333333333333,23.0,4.538425976479495,4.0
tt14273834,6.523030216043646,20.201515151515153,35.333333333333336,1.8470088911087084,4.666666666666667,16.333333333333332,6.372222142749362,3.5999999046325684,7.0,7.0,0.9384930852792726,0.0,4.0,3.5999999046325684,3.6
